step,time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,quat_w,quat_x,quat_y,quat_z,ang_vel_x,ang_vel_y,ang_vel_z,motor_0,motor_1,motor_2,motor_3
10,0.02,-1.025514252459737e-06,-3.819581616887105e-05,0.9999824314035592,-0.0001526097695862389,-0.006154673142253716,0.0001234147184126541,0.9997220609299419,0.02357445789417711,0.0002140018632167682,5.3092871144280004e-06,-0.34773437751542896,0.06678182982220039,4.591078102361604e-06,1.908232650377546,0.0779615399494018,2.0561561695244635,0.0
11,0.022,-1.1817783497504189e-06,-4.485539329900331e-05,0.9999828224776488,-0.00015626409729068184,-0.006659577130132265,0.00039107408952055497,0.999726273770887,0.023394775154886527,0.00024897689770341923,6.1753344964867074e-06,-0.3594642290523691,0.06997156556514462,5.628775278537428e-06,1.9158608128099428,0.07183295020767999,2.0482826773766156,0.0
12,0.024,-1.3398565240454695e-06,-5.2012707315129206e-05,0.9999834668962919,-0.0001580781742950506,-0.007157314016125891,0.0006444186430918887,0.9997305755545643,0.023209800621298626,0.00028531806896522693,7.075231659057721e-06,-0.3700490823987909,0.07270469614420516,6.752712237829125e-06,1.922895484927723,0.06620139288510352,2.0410127405623135,0.0
13,0.026,-1.497967782881885e-06,-5.966077335719563e-05,0.9999843514990655,-0.0001581112588364156,-0.007648066042066424,0.0008846027735504116,0.9997349511176824,0.023020061699538828,0.00032281420773553525,8.00390414152e-06,-0.379578716521281,0.07501536990129387,7.954939208722075e-06,1.9293818470861446,0.06102711574295783,2.0343004091527748,0.0
14,0.028,-1.6543883109857998e-06,-6.779277691359406e-05,0.9999854641869531,-0.00015642052810391476,-0.00813200355639843,0.0011126878875907262,0.9997393865908695,0.02282604439456829,0.00036126996469692575,8.956691277810351e-06,-0.38813597362041563,0.07693523767550381,9.227319015897859e-06,1.9353616013075148,0.056273446248731984,2.0281032728709594,0.0
15,0.03,-1.8074495351808587e-06,-7.640206278992321e-05,0.9999867938366106,-0.00015306122419505905,-0.008609285876329144,0.001329649657504042,0.9997438693086085,0.022628196509672783,0.00040050465779767363,9.929315092600704e-06,-0.3957972942142885,0.07849364405079137,1.0561681565266503e-05,1.9408732401734579,0.05190655434794378,2.022382187319606,0.0
16,0.032,-1.9555363268540256e-06,-8.548212488436251e-05,0.9999883302213199,-0.00014808679167316685,-0.009080062094439312,0.001536384709355379,0.9997483877233904,0.022426930599096385,0.0004403512077431164,1.0917851621508645e-05,-0.40263321090968834,0.0797178037723132,1.1949945202940138e-05,1.9459522949052341,0.047895233575786955,2.0171010214273144,0.0
17,0.034,-2.0970853334853815e-06,-9.502659671645924e-05,0.9999900639381106,-0.0001415490066313558,-0.009544471832096727,0.0017337167907150407,0.9997529313242526,0.022222626692890286,0.00048065515482349677,1.1918704455902959e-05,-0.4087088040565541,0.08063296448138364,1.3384210673226595e-05,1.9506315642481047,0.04421069908231723,2.01222642446041,0.0
18,0.036,-2.230583430783134e-06,-0.00010502924265860782,0.9999919863405696,-0.0001334980972977525,-0.01000264594214858,0.0019224024590208874,0.9997574905597721,0.022015634811569835,0.0005212737507698678,1.2928580330236334e-05,-0.4140841222331214,0.08126255682938179,1.4856832488020064e-05,1.954941325650788,0.04082640125933534,2.0077276110763167,0.0
19,0.038,-2.3545662871016872e-06,-0.00011548394982205115,0.9999940894768979,-0.00012398285631855322,-0.010454707163443325,0.002103136328318048,0.99976205676551,0.021806277286811095,0.0005620751198186843,1.3944466585586483e-05,-0.4188145702805437,0.08162833294893011,1.636047174736257e-05,1.958909530110941,0.037717853755463215,2.0035761630175104,0.0
20,0.04,-2.467617032033607e-06,-0.00012638472055181171,0.9999963660328071,-0.00011305074493191998,-0.010900770729760553,0.002276555909089127,0.9997666220958529,0.021594850903162086,0.0006029374836165999,1.4963610357372251e-05,-0.4229512673948776,0.08175049418436466,1.7888133797573005e-05,1.9625619819549351,0.03486247476645166,1.9997458461514503,0.0
21,0.042,-2.568365021337474e-06,-0.000137725665487529,0.9999988092788802,-0.00010074798930386665,-0.011340944935717284,0.002443246073095627,0.9997711794601488,0.021381628874585425,0.0006437484450129684,1.598349934818599e-05,-0.4265413775899272,0.08164780891367014,1.9433193560911756e-05,1.9659225047183904,0.032239440570313915,1.9962124416653448,0.0
22,0.044,-2.6554846906767628e-06,-0.00014950099714970954,1.0000014130220527,-8.7119669339289e-05,-0.011775331662180557,0.002603743172597335,0.999775722463006,0.021166862668580522,0.0006844043261712947,1.700184405847762e-05,-0.42962841466532187,0.08133772122958255,2.0989410904191632e-05,1.9690130942032706,0.029829550359021795,1.992953590318311,0.0
23,0.046,-2.7276944909865256e-06,-0.00016170502401336443,1.0000041715608936,-7.220980030976293e-05,-0.012204026863654883,0.0027585388409736055,0.9997802453485964,0.02095078368964797,0.0007248095567848058,1.8016561358553657e-05,-0.4322525236488245,0.08083645118789838,2.2550938019889687e-05,1.9718540597053666,0.027615101492663774,1.9899486487370357,0.0
24,0.048,-2.7837558986451518e-06,-0.00017433214503340014,1.0000070796443932,-5.6061407658626125e-05,-0.01262712102003572,0.002908083499617547,0.9997847429487962,0.02073360483294948,0.0007648761085078996,1.9025759295124227e-05,-0.43445074052959315,0.08015908727636228,2.411232046121548e-05,1.9744641543261001,0.025579774368730046,1.987178556822848,0.0
25,0.05,-2.8224724939985715e-06,-0.00018737684458843055,1.0000101324339872,-3.8716595353419795e-05,-0.013044699555030409,0.0030527895940048993,0.9997892106349732,0.020515521918178178,0.0008045229720164462,2.0027723034531657e-05,-0.4362572319585026,0.07931967170674759,2.566849319275205e-05,1.9768606952145342,0.023708526163701338,1.98462571540896,0.0
26,0.052,-2.8426891021579725e-06,-0.0002008336878118804,1.0000133254685672,-2.021660815940094e-05,-0.013456843223449843,0.003193034580019104,0.9997936442732399,0.020296715012880266,0.0008436756733878805,2.102090185291224e-05,-0.4377035164620269,0.07833127908622445,2.7214772782828262e-05,1.9790596745167761,0.021987492759822924,1.9822738733740777,0.0
27,0.054,-2.8432909903636678e-06,-0.00021469731628135142,1.000016654632247,-6.018882056950926e-07,-0.013863628469471026,0.0033291636799541503,0.9997980401829765,0.020077349653755225,0.0008822658267484382,2.2003897090950494e-05,-0.43881866859664886,0.07720608898102668,2.8746846665802808e-05,1.9810758617520219,0.0204038982250756,1.9801080234811543,0.0
28,0.056,-2.8232031165731374e-06,-0.0002289624440392157,1.0000201161246731,2.0087873790530114e-05,-0.014265127757864267,0.003461492426083495,0.9998023950984337,0.01985757797380332,0.0009202307203714566,2.2975450997649555e-05,-0.43962950736041245,0.07595545284570256,3.0260760236273302e-05,1.9829228982779705,0.018945971262522843,1.978114306265466,0.0
29,0.058,-2.7813894242878632e-06,-0.00024362385391928727,1.0000237064336814,4.181369228527422e-05,-0.014661409880071566,0.003590309008271911,0.9998067061332322,0.01963753974258146,0.000957512933629008,2.393443639372457e-05,-0.4401607700765767,0.07458995575480276,3.1752902397915524e-05,1.9846133844554292,0.0176028680896696,1.9762799213503373,0.0
30,0.06,-2.716852178977867e-06,-0.0002586763941562036,1.0000274223101222,6.453724530999632e-05,-0.01505254023691633,0.0037158764408238665,0.9998109707475711,0.019417363326267888,0.0009940599824004614,2.4879847090876952e-05,-0.4404352728704178,0.07311947333980882,3.321999007310118e-05,1.986158960078796,0.016364601253317845,1.9745930456158365,0.0
31,0.062,-2.6286313417947534e-06,-0.0002741149752558227,1.0000312607446848,8.822083718311383e-05,-0.015438581099619104,0.0038384345625567125,0.9998151867179715,0.019197166573719015,0.0010298239907274862,2.5810789008380693e-05,-0.44047405877366164,0.071553224303277,3.465905208203068e-05,1.9875703785896184,0.015221973918861265,1.9730427576909089,0.0
32,0.064,-2.515803976580917e-06,-0.0002899345671065146,1.0000352189465678,0.00011282736521383671,-0.015819591850691872,0.003958201882999219,0.9998193521093861,0.018977057634224335,0.0010647613866764532,2.672647193314591e-05,-0.44029653441113076,0.06989981885320581,3.606741271898018e-05,1.9888575755549946,0.01416651921329759,1.9716189682797394,0.0
33,0.066,-2.377483686484406e-06,-0.0003061301963126992,1.0000392943238543,0.00013832029009651088,-0.016195629206184645,0.004075377286612109,0.99982346524951,0.018757135712225072,0.0010988326205273904,2.7626201873761007e-05,-0.43992059615051216,0.0681673033741696,3.744267528572897e-05,1.9900297318543965,0.013190444231747644,1.9703123558729154,0.0
34,0.068,-2.212820076775791e-06,-0.00032269694373336124,1.0000434844654602,0.00016466360970861498,-0.016566747420662012,0.00419014160598186,0.9998275247051419,0.018537491763855857,0.0011320019035547476,2.8509373962990658e-05,-0.43936274652813245,0.06636320162751201,3.8782705786241654e-05,1.9910953319803468,0.012286578345422017,1.9691143074261612,0.0
35,0.07,-2.0209982407334558e-06,-0.00033962994220955824,1.0000477871245343,0.00019182183604233498,-0.016932998476196996,0.004302659074107706,0.9998315292604453,0.01831820913979362,0.0011642369657998114,2.9375465866848075e-05,-0.4386382017008741,0.0644945527498973,4.008561694040272e-05,1.992062217834786,0.011448325483033761,1.9680168636235913,0.0
36,0.072,-1.8012382657195052e-06,-0.00035692437446614006,1.0000522002031995,0.00021975997501395063,-0.017294432256581796,0.004413078665092453,0.9998354778969761,0.01809936417855216,0.0011955088313590424,3.0224031661704326e-05,-0.43776099061649126,0.06256794629917198,4.1349752636420784e-05,1.9929376383644826,0.01066962007489658,1.967012668371637,0.0
37,0.074,-1.552794756808138e-06,-0.00037457547117401315,1.0000567217385314,0.00024844350891136703,-0.017651096707873074,0.004521535331836496,0.9998393697753439,0.01788102675404128,0.0012257916098272704,3.105469614396337e-05,-0.436744046541161,0.06058955457696854,4.257367291022776e-05,1.993728295359348,0.00994488637994495,1.9660949221968882,0.0
38,0.076,-1.274956375553167e-06,-0.0003925785091603241,1.0000613498896802,0.0002778383812549709,-0.01800303798631098,0.004628151148660715,0.999843204218385,0.017663260780914982,0.0012550623026404987,3.186714953964631e-05,-0.43559929153375077,0.05856516243976873,4.375613951460414e-05,1.9944403857093025,0.00926900093417693,1.9652573392455173,0.0
39,0.078,-9.67045391692493e-07,-0.00041092880975490193,1.0000660829260464,0.000307910983860674,-0.018350300594577828,0.004733036366167116,0.999846980695735,0.017446124680961142,0.0012833006231608552,3.266114258381584e-05,-0.43433771441093294,0.05650019479407911,4.48961021200048e-05,1.9950796403916482,0.008637257878207905,1.9644941076087576,0.0
40,0.08,-6.284172457833545e-07,-0.0004296217372621948,1.0000709192164314,0.0003386281459091386,-0.01869292750729284,0.004836290385085428,0.9998506988096916,0.017229671813534304,0.001310488829436215,3.34364819421442e-05,-0.43296944270512167,0.054399741955771484,4.5992685172260043e-05,1.9956513604441288,0.008045336945046166,1.9637998527144043,0.0
41,0.082,-2.5846012094628606e-07,-0.0004486526975487692,1.0000758572190867,0.0003699571248370684,-0.01903096028657438,0.004938002655320605,0.9998543582822702,0.01701395087280167,0.0013366115686503153,3.419302594911312e-05,-0.4315038090786296,0.05226858304025158,4.704517541892357e-05,1.9961604501530035,0.007489273899387694,1.9631696035505994,0.0
42,0.084,1.4340547793397473e-07,-0.0004680171367372095,1.0000808954725926,0.00040186559888026076,-0.019364439188440313,0.00503825350594597,0.9998579589433595,0.016799006254358668,0.001361655732355819,3.493068063933836e-05,-0.42994941262159053,0.05011120753680214,4.805301010537266e-05,1.9966114476742907,0.006965433242733354,1.962598761501416,0.0
43,0.086,5.77727139043081e-07,-0.0004877105399979695,1.000086032587504,0.0004343216611091063,-0.019693403260760016,0.0051371149114303755,0.9998615007198888,0.01658487839357333,0.0013856103216537017,3.564939605035781e-05,-0.4283141754282863,0.04793183520897255,4.9015765833429575e-05,1.9970085532833068,0.006470483006797201,1.9620830715938813,0.0
44,0.088,1.0450209538526001e-06,-0.000507728430431388,1.000091267238703,0.0004672938148095191,-0.02001789043341845,0.005234651198990569,0.9998649836259286,0.016371604077836735,0.0014084663215475667,3.634916277691695e-05,-0.42660539481600046,0.04573443445156661,4.993314806882269e-05,1.9973556554386356,0.006001371477039719,1.9616185959693437,0.0
45,0.09,1.545771923924623e-06,-0.000528066368032691,1.0000965981584047,0.0005007509700720229,-0.020337937601303032,0.00533091970156895,0.9998684077536517,0.016159216734728858,0.0014302165837618934,3.7030008758347586e-05,-0.4248297915224964,0.043522739225049095,5.080498127894865e-05,1.9976563548261206,0.005555305694738166,1.9612016894083837,0.0
46,0.092,2.0804343653871958e-06,-0.0005487199487333689,1.0001020241297653,0.0005346624414625726,-0.02065358070067792,0.005425971360599133,0.9998717732650819,0.015947746697954197,0.0014508557173687842,3.769199628207036e-05,-0.42299355419223766,0.0413002646785585,5.163119967879763e-05,1.997913986541282,0.005129731602903087,1.9608289767499603,0.0
47,0.094,2.649432312045172e-06,-0.0005696848035128364,1.0001075439810478,0.0005689979466579765,-0.02096485477946752,0.005519851282400083,0.9998750803845715,0.01573722145275854,0.001470379986619084,3.833521918757279e-05,-0.4211023804375758,0.0390703215641795,5.241183856039327e-05,1.998131640553602,0.004722315709074554,1.9604973320591923,0.0
48,0.096,3.2531599179820972e-06,-0.0005909565975747671,1.0001131565802996,0.0006037276059369249,-0.021271794061930714,0.005612599251730689,0.9998783293919452,0.01552766586240627,0.0014887872154212166,3.895980025643207e-05,-0.41916151473906266,0.036836029537457377,5.3147026179398735e-05,1.9983121805827568,0.004330928145722668,1.960203859408841,0.0
49,0.098,3.89198186040918e-06,-0.0006125310295829379,1.0001188608305054,0.0006388219424270821,-0.021574432008170795,0.005704250205782372,0.9998815206162571,0.015319102377175722,0.0015060766979546666,3.956588877506994e-05,-0.4171757834286345,0.0346003294313618,5.3836976171577874e-05,1.9984582615133437,0.003953627024408712,1.9599458751495302,0.0
50,0.1,4.566233743424915e-06,-0.0006344038309518291,1.000124655665177,0.0006742518830157346,-0.02187280136889121,0.005794834671620776,0.9998846544301115,0.01511155122721792,0.0015222491149453775,4.0153658257957535e-05,-0.41514962698059416,0.0323659945844146,5.4481980471344016e-05,1.9985723454583968,0.003588643981503825,1.9597208915534634,0.0
51,0.102,5.276222503263419e-06,-0.0006565707651876049,1.000130540044347,0.0007099887598385042,-0.022166934235775818,0.0058843791698591575,0.9998877312445001,0.014905030600520026,0.0015373064551675952,4.072330431993866e-05,-0.41308712981806817,0.03013564129753334,5.508240270463906e-05,1.9986567165758733,0.003234370823839594,1.9595266017271107,0.0
52,0.104,6.0222268155318055e-06,-0.0006790276272754475,1.000136512950934,0.0007460043122683865,-0.022456862087842682,0.005972906587138853,0.9998907515041126,0.014699556807119308,0.001551251941770872,4.1275042687211175e-05,-0.4109920478264395,0.02791173848798873,5.563867202872968e-05,1.998713494737228,0.00288934719189049,1.9593608656927284,0.0
53,0.106,6.804497504863943e-06,-0.0007017702431095406,1.0001425733874538,0.0007822706893321377,-0.022742615834093077,0.006060436519779305,0.9998937156830829,0.014495144430625037,0.0015640899630627622,4.180910733731405e-05,-0.4088678337506562,0.025696616604134772,5.61512773921065e-05,1.9987446481323567,0.0025522491583978013,1.959221697550846,0.0
54,0.108,7.623257957352439e-06,-0.0007247944689622929,1.0001487203730446,0.0008187604524884951,-0.023024225852752225,0.0061469855907927955,0.9998966242811338,0.014291806468024124,0.0015758260074067868,4.2325748759205814e-05,-0.40671766063947307,0.02349247585902912,5.662076218848508e-05,1.9987520048976677,0.002221878694540713,1.959107253637359,0.0
55,0.11,8.478704536059258e-06,-0.000748096190989668,1.000154952940787,0.0008554465787068191,-0.023301722027375106,0.006232567742282683,0.9998994778200845,0.014089554458671228,0.001586466601922288,4.282523232520493e-05,-0.4045444434873027,0.021301393837047915,5.7047719279847e-05,1.9987372638395962,0.0018971539339904808,1.9590158216016142,0.0
56,0.112,9.371006999849799e-06,-0.0007716713247697369,1.000161270135292,0.0008923024637905409,-0.023575133780068848,0.006317194505089437,0.9999022768406954,0.013888398603294482,0.0015960192546975865,4.3307836767190216e-05,-0.402350859212584,0.01912533252311203,5.743278636452516e-05,1.9987020043248254,0.0015771001750140012,1.9589458103317217,0.0
57,0.114,1.0300308925743998e-05,-0.0007955158148718004,1.0001676710105394,0.0009293019258941995,-0.02384449010206354,0.006400875247407891,0.9999050218998174,0.013688347873783995,0.0016044924002507916,4.3773852750039055e-05,-0.4001393651009163,0.016966144800394642,5.777664166744635e-05,1.9986476954016719,0.0012608415634016712,1.9588957406631087,0.0
58,0.116,1.126672813493116e-05,-0.000819625634453645,1.0001741546279432,0.0009664192091871611,-0.024109819581844664,0.006483617403961661,0.9999077135678204,0.013489410114471164,0.0016118953479937457,4.422358153581445e-05,-0.3979122158312858,0.014825580458819768,5.807999993080661e-05,1.9985757042112589,0.000947593403676672,1.9588642368088145,0.0
59,0.118,1.2270357122552485e-05,-0.0008439967848846889,1.0001807200546304,0.0010036289876213264,-0.024371150431043848,0.006565426687208122,0.9999103524262789,0.01329159213555221,0.0016182382334740699,4.465733373270338e-05,-0.3956714791946356,0.012705291753308125,5.834360868463462e-05,1.998487303744818,0.0006366550514054214,1.9588500184569466,0.0
60,0.12,1.3311263491316141e-05,-0.0008686252953929573,1.0001873663619123,0.0010409063687636553,-0.024628510508268413,0.006646307281922989,0.9999129390658916,0.013094899799259069,0.0016235319721882523,4.507542812316143e-05,-0.3934190506055018,0.010606838547754658,5.856824477785721e-05,1.9983836799962829,0.00032740334059844223,1.9588518934820391,0.0
61,0.122,1.4389490388973887e-05,-0.0008935072227339938,1.0001940926239368,0.001078226897657746,-0.02488192734103641,0.0067262620244205856,0.9999154740846143,0.012899338099334188,0.001627788215775328,4.5478190566136134e-05,-0.3911566664998138,0.008531693077954369,5.875471115165444e-05,1.998265938557794,1.9286506116378277e-05,1.9588687512252514,0.0
62,0.124,1.550509722666486e-05,-0.0009186387108225253,1.0002008986355235,0.0011156068376909736,-0.025131488088531606,0.0068060115867828366,0.9999179582034976,0.012704902960086703,0.0016310117248691301,4.586586858700795e-05,-0.38890246722561933,0.006466072745721714,5.8903833838008076e-05,1.9981351107014222,0.0,1.9588995562958043,0.0
63,0.126,1.6658123934536067e-05,-0.0009440159319772677,1.000207784238442,0.0011530267078712045,-0.025377221154742325,0.006885602918534082,0.9999203921452529,0.012511589372917522,0.0016332070997114904,4.623870766179942e-05,-0.38665831797122724,0.004409656671821021,5.9016200304934754e-05,1.9979978443159054,0.0,1.9589371150087715,0.0
64,0.128,1.7848588587526055e-05,-0.0009696350825379665,1.0002147492732305,0.001190464652989987,-0.025619150560698883,0.0069650347883897555,0.9999227766252603,0.01231939199992828,0.0016343792421160996,4.6596956108696276e-05,-0.3844248765651606,0.0023630479321385626,5.9092387699007e-05,1.9978549872598825,0.0,1.9589805390311812,0.0
65,0.13,1.9076487613048255e-05,-0.0009954923826390176,1.0002217935792181,0.001227899025522201,-0.025857300101051046,0.007044305987592807,0.9999251123511045,0.012128305197717532,0.0016345333336610917,4.694086461015646e-05,-0.38220275325034747,0.00032680598331972545,5.913297805638295e-05,1.9977069516714132,0.0,1.9590294119616085,0.0
66,0.132,2.0341795998003328e-05,-0.0010215840759837957,1.0002289169945473,0.0012653083849550747,-0.02609169334477802,0.007123415329213344,0.9999274000221612,0.011938323039827599,0.0016336748151186851,4.7270685768290136e-05,-0.37999251338393125,-0.0016985508625225595,5.913855710278846e-05,1.9975541262106586,0.0,1.9590833409260242,0.0
67,0.134,2.1644467494969963e-05,-0.00104790642961977,1.0002361193561948,0.0013026714969666358,-0.026322353635974332,0.007202361647476991,0.9999296403292305,0.011749439337916027,0.0016318093670705208,4.758667369164057e-05,-0.3777946799890188,-0.003712543065859279,5.910971314432982e-05,1.9973968773503437,0.0,1.9591419552904714,0.0
68,0.136,2.2984434827530772e-05,-0.0010744557337144748,1.000243400499992,0.0013399673325608095,-0.026549304094704802,0.0072811437971218905,0.9999318339542148,0.01156164766172192,0.0016289428916406127,4.788908361136184e-05,-0.37560973616580856,-0.005714727624028765,5.90470360441382e-05,1.9972355506015846,0.0,1.9592049054386813,0.0
69,0.138,2.4361609894887322e-05,-0.001101228301332399,1.0002507602606447,0.0013771750673565513,-0.02677256761792422,0.007359760652783229,0.9999339815698355,0.011374941357893477,0.001625081495242776,4.817817152446595e-05,-0.37343812736993,-0.007704696041834019,5.895111627941865e-05,1.9970704716715406,0.0,1.9592718616178526,0.0
70,0.14,2.577588397556266e-05,-0.0011282204682128599,1.0002581984717531,0.0014142740806753367,-0.02699216688046084,0.007438211108402522,0.9999360838393871,0.011189313567738687,0.0016202314723145533,4.845419386278804e-05,-0.37128026356674926,-0.009682072358136083,5.8822544072482386e-05,1.9969019475441947,0.0,1.9593425128599933,0.0
71,0.142,2.7227127930137446e-05,-0.0011554285925489162,1.0002657149658298,0.0014512439545747871,-0.02720812433605643,0.007516494076660189,0.9999381414165319,0.011004757243958413,0.00161439928998403,4.8717407186067295e-05,-0.36913652126729896,-0.011646511279723552,5.866190859205414e-05,1.9967302675117438,0.0,1.9594165659523566,0.0
72,0.144,2.8715192402972412e-05,-0.0011828490547673752,1.0002733095743184,0.001488064472834965,-0.027420462218459046,0.007594608488433752,0.9999401549451141,0.01082126516641752,0.0016075915736182905,4.896806789763058e-05,-0.3670072454523925,-0.013597696417665742,5.846979722040469e-05,1.9965557041494886,0.0,1.9594937444656095,0.0
73,0.146,3.0239908022873305e-05,-0.0012104782573099397,1.0002809821276106,0.0015247156199008917,-0.0276292025425645,0.0076725532922762504,0.999942125059016,0.010638829957007162,0.0015998150932051052,4.92064319812596e-05,-0.36489275139099825,-0.01553533862058111,5.824679488209355e-05,1.9963785142368016,0.0,1.9595737878338424,0.0
74,0.148,3.1801085602657906e-05,-0.0012383126244155426,1.0002887324550644,0.0015611775797846003,-0.02783436710560288,0.007750327453916182,0.9999440523820345,0.010457444093647935,0.0015910767505220279,4.943275475790656e-05,-0.362793326358645,-0.017459174399532033,5.7993483430350945e-05,1.9961989396282434,0.0,1.9596564504852,0.0
75,0.15,3.339851633758791e-05,-0.0012663486019039091,1.0002965603850202,0.0015974307349300037,-0.02803597748836645,0.00782792995577636,0.9999459375277863,0.010277099923481312,0.0015813835670495774,4.96472906610054e-05,-0.3607092312612393,-0.019368964439613487,5.771044108733373e-05,1.9960172080773906,0.0,1.9597415010189185,0.0
76,0.152,3.503197200263098e-05,-0.0012945826569603852,1.0003044657448168,0.0016334556650430708,-0.02823405505647619,0.007905359796512447,0.9999477810996326,0.010097789675293855,0.0015707426725876232,4.985029302920211e-05,-0.35864070216965077,-0.021264492193328138,5.7398241934716776e-05,1.9958335340142899,0.0,1.9598287214292134,0.0
77,0.154,3.6701205148521576e-05,-0.0013230112779220686,1.0003124483608075,0.0016692331458905958,-0.028428620961683315,0.00798261599057026,0.9999495836906285,0.009919505471216526,0.0015591612945362236,5.004201391539868e-05,-0.35658795176971414,-0.023145562551485484,5.705745545129413e-05,1.9956481192823405,0.0,1.959917906369557,0.0
78,0.156,3.840594929659141e-05,-0.001351630974065272,1.0003205080583752,0.0017047441480698322,-0.028619696143203234,0.00805969756775852,0.9999513458834904,0.009742239337738951,0.0015466467478043454,5.02227039110728e-05,-0.35455117073240566,-0.025012000587266388,5.668864609443932e-05,1.9954611538331917,0.0,1.9600088624577747,0.0
79,0.158,4.014591913234291e-05,-0.001380438275394351,1.0003286446619482,0.001739969835751502,-0.02880730132907918,0.00813660357283921,0.9999530682505815,0.009565983216076384,0.0015332064253118776,5.03926119848991e-05,-0.35253052900853393,-0.026863650369474048,5.629237292247317e-05,1.9952728163843605,0.0,1.9601014076194387,0.0
80,0.16,4.192081069774146e-05,-0.001409429732431924,1.0003368579950134,0.001774891565398552,-0.028991457037572842,0.00821333306513222,0.9999547513539134,0.009390728971925028,0.001518847789052236,5.055198533475652e-05,-0.3505261770520382,-0.028700373841220397,5.586918925516185e-05,1.9950832750406493,0.0,1.9601953704663193,0.0
81,0.162,4.373030158220428e-05,-0.0014386019160105036,1.0003451478801315,0.0018094908844628222,-0.02917218357857964,0.008289885118136187,0.9999563957451638,0.009216468404639444,0.0015035783616846364,5.070106925226292e-05,-0.34853824697580377,-0.030522049760464808,5.541964236972647e-05,1.9948926878819702,0.0,1.960290589709305,0.0
