step,time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,quat_w,quat_x,quat_y,quat_z,ang_vel_x,ang_vel_y,ang_vel_z,motor_0,motor_1,motor_2,motor_3
12,0.024,0.31239228395891544,-0.30042409062007264,1.4962408372341076,0.9125502063597917,-0.061100259961174845,-0.2771163241811693,0.927360735702273,0.21868174782860544,-0.18987007191318722,-0.23691710541040611,-1.4488084305067122,0.5567444825576529,0.00017995160420670843,0.0,2.514007331267881,0.9506321814744192,2.109945417436941
13,0.026,0.31329839155249917,-0.30048967185901915,1.495965332397657,0.9061075935837213,-0.06558123894649948,-0.2755048364507755,0.9275824576729427,0.21804479422071274,-0.18941858306836798,-0.23699757871978633,-1.5228346043895833,0.584576354403497,0.00021599548696339766,0.0,2.5004792446208715,0.9089296983067601,2.120248750267712
14,0.028,0.31419812542356285,-0.3005596815832822,1.495691365819824,0.8997338710636794,-0.07000972426306434,-0.27396657783294576,0.9278137622251386,0.2173781819946075,-0.18894617087522303,-0.23708161702237404,-1.5933032385979446,0.6114101657153678,0.00025577492612124535,0.0,2.488093536490855,0.8684910197638853,2.1293485022995813
15,0.03,0.3150915535505333,-0.30063406824628663,1.495418866758624,0.8934281269704611,-0.07438666300440042,-0.2724990612000858,0.9280540966504547,0.2166833275646432,-0.18845370380628246,-0.23716899200257027,-1.6604062593913982,0.6371948183775921,0.00029930563709296414,0.0,2.4767581825676874,0.8292380309066525,2.1373425429620134
16,0.032,0.31597874304611684,-0.300712781192758,1.495147766797357,0.8871894955835223,-0.07871294647135613,-0.27109996126687125,0.9283029251266547,0.2159615601659179,-0.1879420508625439,-0.2372594977015234,-1.7243212861691468,0.6618847661276225,0.000346582783517555,0.0,2.4663873603191044,0.7910988519949893,2.144322369156308
17,0.034,0.3168597601976328,-0.3007957706069171,1.4948779996959332,0.8810171515159311,-0.08298941415904643,-0.26976710142368626,0.9285597280494956,0.2152141286792676,-0.1874120808002153,-0.2373529486473744,-1.7852126489364715,0.6854396962814764,0.0003975822020386505,0.0,2.456901106242814,0.7540074443836493,2.150373449084297
18,0.036,0.3177346705019834,-0.30088298746451453,1.4946095012544485,0.8749103043506198,-0.08721685759746325,-0.26849844148467905,0.9288240014053928,0.2144422079685528,-0.1868646613750862,-0.23744917810769606,-1.8432323460797546,0.707824226555948,0.00045226161565035754,0.0,2.448224984559163,0.7179032335062445,2.15557555491879
19,0.038,0.31860353869565766,-0.30097438348854777,1.4943422091881566,0.8688681936742458,-0.09139602403325602,-0.26729206629188973,0.9290952561844457,0.21364690475979603,-0.1863006586053716,-0.23754803645856953,-1.8985209447841127,0.7290076166292268,0.0005105618281871376,0.0,2.4402897679297615,0.6827307488824239,2.1600030836621804
20,0.04,0.3194664287801518,-0.3010699111084915,1.4940760630130359,0.8628900844941212,-0.09552761994373257,-0.26614617512072936,0.9293730178328594,0.21282926309037128,-0.1857209360536618,-0.23764938966469884,-1.9512084264708338,0.7489634940282844,0.0005724078944301278,0.0,2.433031130611712,0.6484392810020392,2.1637253657352495
21,0.042,0.32032340404317483,-0.3011695234228687,1.4938110039412003,0.8569752630230261,-0.09961231437714464,-0.2650590718356381,0.929656825743426,0.21199026935510706,-0.1851263541284422,-0.23775311786497327,-2.0014149796552925,0.7676695938879592,0.0006377102618353699,0.0,2.4263893543279442,0.6149825548644006,2.166806960971905
22,0.044,0.32117452012328457,-0.30127317941550497,1.493546990880318,0.8511160801097298,-0.10365599263627628,-0.2640130608821775,0.9299461530563526,0.21113100619806585,-0.1845179978939117,-0.23785911605550047,-2.048832579201587,0.7847232711715575,0.0007063658811167536,0.007298568948465034,2.4203090470017496,0.5823184198941418,2.1693079418408576
23,0.046,0.32201981204524294,-0.3013808537066391,1.4932840305732218,0.8452919219583747,-0.10767429113412103,-0.26296030709633295,0.9302402636322027,0.21025292338743487,-0.1838975942932324,-0.23796729804258354,-2.0923919760446026,0.7990202939406231,0.0007782094001701513,0.0353745371009353,2.4148036776326776,0.5506350245563252,2.171205884024583
24,0.048,0.32285931490453273,-0.30149252088704365,1.4930221292779184,0.8395028592898198,-0.11166718040454186,-0.26190129530332046,0.930538466256166,0.20935735809198314,-0.1832667969716457,-0.23807759356587854,-2.13236263361222,0.810653379983885,0.0008529171126194313,0.06180674745071091,2.409999950969815,0.5205337304983013,2.1723405269791973
25,0.05,0.3236930638262516,-0.3016081555063377,1.4927612928025542,0.8337489217189132,-0.11563461929402376,-0.2608364753641817,0.9308401115795992,0.20844554612241287,-0.18262719006420017,-0.23818994610491342,-2.1689891718657552,0.8197133289533551,0.0009301604149190556,0.08671691758847411,2.4058033066918236,0.49190174762792216,2.1728153585245726
26,0.052,0.32452109392508843,-0.30172773206304476,1.4925015265372925,0.8280300988368092,-0.11957655670707137,-0.2597662652616168,0.9311445893236303,0.20751863204353235,-0.18198029160294374,-0.238304310905647,-2.202493839971454,0.8262891962144634,0.001009608592479271,0.1102148613453684,2.4021288112291037,0.4646375657507624,2.172723615867027
27,0.054,0.3253434402664359,-0.30185122499625355,1.4922428354833677,0.8223463413474571,-0.12349293320879566,-0.2586910539248576,0.9314513257229123,0.20657767826146758,-0.1813275565836408,-0.23842065320885272,-2.233078760537423,0.8304684416838964,0.0010909312050118834,0.13239962467193545,2.39890030400248,0.4386498631506077,2.1721491838200633
28,0.056,0.32616013782868486,-0.30197860867874715,1.4919852242795595,0.8166975622489222,-0.12738368249362336,-0.2576112038082181,0.9317597811887431,0.20562367318162028,-0.1806703797284373,-0.2385389466631914,-2.2609279637724597,0.8323370562972621,0.0011738001301422139,0.15336052723533444,2.3960496093636428,0.4138565059649648,2.171167423836657
29,0.058,0.3269712214667363,-0.3021098574114759,1.4917286972263206,0.8110836380514448,-0.1312487327287182,-0.25652705323878827,0.9320694481719994,0.2046575385250991,-0.18001009797754247,-0.23865917190694008,-2.286209228870344,0.8319796685067287,0.001257891315007252,0.17317811560547636,2.3935158109099453,0.3901836327298205,2.1698459374253516
30,0.06,0.3277767258767615,-0.30224494541925623,1.4914732583077714,0.8055044100251798,-0.13508800778033433,-0.25543891854909734,0.9323798492076277,0.20368013588389808,-0.1793479927399069,-0.23878131530344557,-2.309075748850591,0.8294796329884984,0.001342886277645321,0.19192503387660498,2.3912445846567256,0.3675648184846021,2.1682452677044814
31,0.062,0.3285766855622329,-0.3023838468475872,1.4912189112117609,0.7999596854714199,-0.13890142833095237,-0.2543470960105547,0.9326905351237413,0.20269227258815814,-0.17868529193003757,-0.2389053678164499,-2.32966763401702,0.8249191035385788,0.0014284733932814373,0.2096668174638654,2.3891875874731343,0.34594031293085914,2.1664195429215902
32,0.064,0.32937113480124475,-0.30252653576048183,1.4909656593481777,0.794449239011822,-0.1426889128946734,-0.2532518635831823,0.9330010833996774,0.2016947069524128,-0.17802317181548588,-0.23903132401248547,-2.3481132681437833,0.8183790919511043,0.0015143489949527912,0.22646261564735726,2.3873018971805164,0.32525634729451847,2.1644170657613593
33,0.066,0.33016010761513553,-0.3026729861392198,1.490713505865681,0.7889728138907711,-0.14645037873796016,-0.25215348249665687,0.9333110966586322,0.2006881529617637,-0.1773627586971561,-0.23915918117854176,-2.3645305304732807,0.8099395145061643,0.001600218313149854,0.24236584823238227,2.3855495007421927,0.3054645047320934,2.162280852222283
34,0.068,0.3309436367557341,-0.3028231712636583,1.4904624533862099,0.7835291405986125,-0.15018512443856488,-0.25105247947123477,0.9336202435637904,0.19967334156847508,-0.17670490746116177,-0.23928889057770594,-2.379027895626189,0.8001570197141585,0.0016857962751431154,0.25515591302601415,2.3816279386648698,0.2887900377792776,2.162318012140422
35,0.07,0.3317217524003946,-0.3029770629829776,1.4902125036361629,0.7781156446604681,-0.15389171931928106,-0.2499497500470651,0.9339283133163097,0.19865108477622034,-0.17604991498201003,-0.23942029892682443,-2.391732384563819,0.7901966831935198,0.0017708589742480817,0.26186493188451565,2.3727308126236597,0.27820506014244084,2.167339179403297
36,0.072,0.3324944844507484,-0.3031346333353873,1.4899636580769926,0.7727320503538413,-0.1575703524097292,-0.24884555917022316,0.9342351176922653,0.19762211391674814,-0.17539805121411994,-0.23955326879815902,-2.4028222270527198,0.78007179466773,0.0018553114079723073,0.26774115660220565,2.3645522123600546,0.2684648035810666,2.1716537478232176
37,0.074,0.33326186253724116,-0.30329585453280494,1.48971591793279,0.7673780864927188,-0.16122119741763236,-0.24774014420274007,0.9345404885919709,0.19658708827142474,-0.17474956210563639,-0.239687676886257,-2.412456546059016,0.7697941500155914,0.0019390683043790293,0.2728761414817842,2.3570173811295647,0.25948032206823246,2.175339082420452
38,0.076,0.3340239160231751,-0.3034606989470601,1.4894692842148844,0.762053485933969,-0.16484441425518778,-0.24663371790545974,0.9348442758561387,0.19554660278613156,-0.17410467217979028,-0.23982341245796143,-2.4207773840667404,0.759374259974308,0.002022053083582377,0.27735147523526504,2.350059235006338,0.2511723247884736,2.178464565017401
39,0.078,0.33478067400830513,-0.30362913909748607,1.4892237577437712,0.7567579851300077,-0.16844015042592836,-0.24552647111330914,0.9351463453212984,0.19450119497230292,-0.17346358681991306,-0.23996037596681455,-2.427911520861618,0.7488215334952434,0.0021041969306229143,0.281239826423743,2.3436175929423593,0.24347016543619882,2.1810923989175826
40,0.08,0.3355321653320289,-0.3038011476397703,1.488979339168639,0.7514913237237487,-0.1720085422842087,-0.24441857513213916,0.9354465770894952,0.1934513510777198,-0.17282649429039698,-0.24009847781492225,-2.4339721034407216,0.7381444386866122,0.002185437969570938,0.28460588309848167,2.3376384809195745,0.23631093347661092,2.183278335655518
41,0.082,0.3362784185762112,-0.3039766973559488,1.488736028984755,0.7462532441823291,-0.17554971617848306,-0.24331018388399467,0.9357448639896877,0.1923975116023551,-0.17219356752247542,-0.24023763724700753,-2.439060106796273,0.7273506439359849,0.0022657205292691707,0.28750719679551606,2.332073503690681,0.22963863762284875,2.185072330727684
42,0.084,0.3370194620676777,-0.3041557611454374,1.4884938275489297,0.7410434914665006,-0.17906378948863,-0.24220143582548573,0.9360411102104734,0.1913400762270307,-0.1715649656906349,-0.24037778136289767,-2.4432656425607684,0.7164471415039813,0.0023449944917494784,0.2899949401645403,2.3268792780501526,0.22340347260754556,2.1865191347219337
43,0.086,0.3377553238804106,-0.3043383120170042,1.488252735093268,0.735861812732893,-0.1825508715667449,-0.24109245566179502,0.9363352300857968,0.1902794082158251,-0.17094083560272927,-0.24051884423606706,-2.4466691308842736,0.7054403556147595,0.002423214715010127,0.2921145867000332,2.3220169220267475,0.21756116111593737,2.187658825789223
44,0.088,0.3384860318374772,-0.3045243230815942,1.4880127517373911,0.7307079570666415,-0.1860110645900285,-0.23998335587689873,0.936627147017133,0.18921583834700867,-0.1703213129244123,-0.24066076612711143,-2.449342349435344,0.6943362368342689,0.002500340522494127,0.293906520274654,2.3174515948140426,0.2120723634685675,2.188527288929179
45,0.09,0.33921161351271933,-0.3047137675459279,1.4877738774992924,0.7255816752420886,-0.18944446433368547,-0.23887423809867986,0.9369167925173316,0.18814966842171657,-0.16970652325630842,-0.24080349278216215,-2.4513493720669848,0.6831403443201101,0.0025763352522511257,0.29540658147319143,2.3131520826814675,0.2069021483288005,2.189156647120525
46,0.092,0.3399320962322288,-0.30490661870679897,1.4875361123049764,0.7204827195094745,-0.19285116087106985,-0.23776519431589208,0.9372041053628173,0.18708117439454916,-0.16909658308037614,-0.2409469748072761,-2.4527474084581424,0.6718579173435735,0.002651165859382944,0.29664655707394183,2.3090904264944747,0.20201951832302334,2.1895756489024905
47,0.094,0.3406475070756345,-0.30510284994600667,1.487299455997014,0.7154108434057007,-0.19623123920769503,-0.23665630796232118,0.9374890308422369,0.1860106091657637,-0.16849160059016036,-0.24109116711076312,-2.453587554923313,0.6604939373236113,0.0027248025659579456,0.29765461841557483,2.305241586848423,0.19739698505066405,2.189810016617816
48,0.096,0.3413578728772219,-0.3053024347258618,1.487063908342132,0.7103658015873977,-0.19958477985515574,-0.2355476548820003,0.937771520090881,0.18493820507064485,-0.16789167641805736,-0.24123602840624794,-2.4539154655666024,0.6490531814690909,0.0027972185531296104,0.29845571385134195,2.301583143169962,0.19301018847565676,2.1898827591570367
49,0.098,0.34206322022690655,-0.3055053465852123,1.486829469037944,0.7053473496846638,-0.20291185935047884,-0.2344393041879893,0.9380515295013403,0.18386417609797195,-0.1672969042713101,-0.24138152077001607,-2.4537719520376093,0.6375402690004078,0.002868389690705233,0.2990719199704053,2.2980950234649375,0.18883755618845166,2.1898144526939194
50,0.1,0.3427635754710805,-0.3057115591359382,1.486596137718918,0.7003552441739617,-0.20621255072593375,-0.23333131902598028,0.9383290202018676,0.18278871986620102,-0.16670737148719372,-0.2415276092468702,-2.4531935193122996,0.6259597008096581,0.0029382942998835075,0.2995227558259226,2.2947592616900234,0.1848599984531314,2.189623492589031
51,0.102,0.34345896471334925,-0.30592104605987214,1.4863639139616651,0.6953892422687591,-0.2094869239338905,-0.2322237572528536,0.9386039575948315,0.18171201938301101,-0.16612315951672718,-0.24167426149933144,-2.4522128441702895,0.614315893320455,0.003006912945313004,0.2998254639772593,2.2915597800108696,0.18106063537040362,2.189326319336794
52,0.104,0.34414941381517583,-0.306133781106103,1.4861327972896259,0.6904491018266076,-0.21273504623089584,-0.23111667203929243,0.9388763109484626,0.18063424461119879,-0.16554434434524226,-0.2418214474955656,-2.450859202359073,0.6026132072219135,0.003074228253020314,0.2999952617804884,2.2884821934535653,0.17742455284105674,2.18893762116798
53,0.106,0.3448349483964473,-0.30634973808862775,1.4859027871772212,0.6855345812714358,-0.21595698252476686,-0.2300101124046252,0.9391460530358331,0.17955555386151162,-0.16497099685724267,-0.2419691392319049,-2.449158849823457,0.5908559716736632,0.0031402247511176868,0.30004556601601595,2.285513634708212,0.17393858435093024,2.188470515658734
54,0.108,0.3455155938359772,-0.30656889088431594,1.48567388305353,0.6806454395299133,-0.21915279568815696,-0.22890412369121216,0.9394131598156685,0.17847609503085696,-0.16440318315218297,-0.24211731048627397,-2.4471353628250614,0.5790485045117085,0.003204888730527414,0.29998819362971196,2.2826425970436155,0.17059111589961584,2.187936712485712
55,0.11,0.34619137527195804,-0.30679121343115767,1.4854460843055453,0.6757814359808257,-0.22232254684172562,-0.22779874798495278,0.9396776101501786,0.1773960067023997,-0.16384096481708027,-0.24226593659922244,-2.444809941278859,0.5671951289245866,0.0032682081232573105,0.299833541081443,2.279858793492866,0.16737191165920406,2.1873466592477806
56,0.112,0.34686231760240205,-0.3070166797267106,1.4852193902810862,0.6709423304440056,-0.22546629555292247,-0.2266940244591517,0.9399393855556248,0.17631541912232757,-0.1632843991612301,-0.2424149942796185,-2.4422016791861774,0.5553001870158507,0.003330172396028688,0.29959074454406065,2.277153030656984,0.1642719582027683,2.1867096720898456
57,0.114,0.34752844548565354,-0.3072452638265744,1.4849938002914826,0.6661278832514653,-0.22858409986381725,-0.22558998960353305,0.940198469981811,0.17523445506652982,-0.16273353941772933,-0.24256446143236923,-2.439327805604721,0.5433680506226989,0.003390772457300174,0.2992678231013899,2.274517095455053,0.16128332519210775,2.186034052838444
58,0.116,0.34818978334077305,-0.307476939843303,1.484769313613849,0.6613378551195246,-0.23167601672856744,-0.22448667763375155,0.9404548496170972,0.1741532306090867,-0.16218843491600798,-0.24271431700580828,-2.436203899180292,0.5314031297182292,0.003450000575946536,0.298871806969504,2.2719436532248176,0.15839904052655096,2.1853271942712373
59,0.118,0.34884635534789826,-0.3077116819455364,1.4845459294930832,0.6565720071251882,-0.2347421022334239,-0.2233841207656712,0.9407085127159425,0.17307185580308299,-0.16164913122907784,-0.24286454085666687,-2.432844079321704,0.5194098786915111,0.003507850310045036,0.2984088508015774,2.2694261577292925,0.1556129801920898,2.1845956732643748
60,0.12,0.34949818544860506,-0.3079494643573022,1.48432364714364,0.651830100706798,-0.23778241176580495,-0.2222823494430683,0.9409594494463,0.1719904352832118,-0.16111567029881574,-0.24301511363075617,-2.4292611763698915,0.50739280076107,0.003564316444403745,0.2978843353268634,2.266958769960659,0.15291976933560258,2.183845334701807
61,0.122,0.3501452973462777,-0.30819026135746874,1.4841024657511015,0.6471118976726151,-0.24079700016654215,-0.22118139253857513,0.9412076517544943,0.1709090687986445,-0.1605880905422369,-0.24316601665768922,-2.4254668829739217,0.49535645075176166,0.0036193949356196405,0.29730295810376917,2.2645362853179174,0.1503146938972002,2.1830813666830524
62,0.124,0.3507877145064944,-0.3084340472793356,1.4838823844735707,0.6424171602166633,-0.24378592186687487,-0.22008127753084727,0.9414531132454695,0.1698278516837481,-0.16006642694138762,-0.24331723185814821,-2.421471888674088,0.48330543643904295,0.003673082863593288,0.29666881446169135,2.2621540683829586,0.14779362177872546,2.182308367857458
63,0.126,0.3514254601574356,-0.30868079651034724,1.48366340244291,0.6377456509412122,-0.24674923101162047,-0.21898203066062102,0.9416958290765424,0.16874687527342933,-0.15955071111919417,-0.24346874166236435,-2.4172859994827096,0.4712444186426851,0.0037253783885532123,0.2959854696635862,2.2598079945031295,0.1453529325478553,2.181530407708312
64,0.128,0.35205855729032093,-0.30893048349191704,1.483445518765842,0.6330971328853141,-0.24968698156981095,-0.21788367706803502,0.9419357958630037,0.16766622726916727,-0.1590409714033454,-0.24362052893861916,-2.412918244063706,0.4591781102314576,0.0037762807127548433,0.2952560232265953,2.257494397467627,0.1429894547702426,2.1807510805292107
65,0.13,0.3526870286598798,-0.309183082719351,1.4832287325249287,0.6284713695588493,-0.25259922743396135,-0.2167862409133324,0.9421730115941023,0.16658599206115393,-0.15853723288005142,-0.2437725769307038,-2.408376967942865,0.4471112741832377,0.0038257900461198904,0.2944831662306724,2.2552100226353105,0.14070041016514478,2.1799735537605067
66,0.132,0.35331089678486133,-0.30943856874186004,1.483013042779446,0.623868124981565,-0.2554860225090269,-0.21568974548282974,0.9424074755581121,0.16550625101138836,-0.1580395174393144,-0.24392486920338607,-2.4036699170301374,0.4350487208284553,0.003873907575171104,0.2936692323604879,2.2529519849485844,0.13848336386200066,2.179200611273904
67,0.134,0.35393018394858794,-0.30969691616265205,1.482798448566164,0.6192871637266273,-0.2583474207920013,-0.21459421328182715,0.9426391882753374,0.1644270827020554,-0.1575478438131602,-0.24407738959503614,-2.3988043115983557,0.4229953043916961,0.003920635434697774,0.2928162433492132,2.2507177313099724,0.13633618011029713,2.178434692149538
68,0.136,0.3545449121995562,-0.30995809963909504,1.482584948900048,0.6147282509682387,-0.2611834764430167,-0.21349966611596247,0.9428681514380386,0.1633485631530608,-0.15706222760811292,-0.2442301221766522,-2.3937869117427306,0.4109559189331691,0.003965976681658717,0.29192594941646477,2.248505006868835,0.13425698286558352,2.1776779254132137
69,0.138,0.3551551033520891,-0.31022209388294375,1.4823725427748857,0.6101911525328947,-0.26399424384872566,-0.21240612516233168,0.9430943678563841,0.16227076601218282,-0.15658268133304654,-0.24438305121660744,-2.388624075235856,0.3989354937813656,0.00400993527089306,0.29099986523634636,2.2463118247999523,0.132244120734764,2.176932161171158
70,0.14,0.355760778987043,-0.31048887366062244,1.4821612291638542,0.6056756349538848,-0.26677977767866673,-0.2113136110315642,0.9433178414096396,0.16119376272093341,-0.15610921442341358,-0.24453616115051136,-2.3833218085965266,0.3869389885381608,0.004052516032266048,0.2900393019085379,2.2441364392077023,0.13029613581870114,2.1761989985195367
71,0.142,0.3563619604525717,-0.3107584137935577,1.4819510070200324,0.6011814655286648,-0.26954013293525075,-0.21022214382189944,0.9435385770018953,0.16011762265889268,-0.155641833262732,-0.24468943655564182,-2.377885812103111,0.37497138772880373,0.004093724648927723,0.28904539536260954,2.2419773208237874,0.12841173603648093,2.175479810575303
72,0.144,0.3569586688649504,-0.31103068915855564,1.481741875276866,0.5967084123787532,-0.27227536499794003,-0.20913174316620975,0.9437565805217202,0.1590424132689867,-0.15518054120210537,-0.24484286212946224,-2.372321519405206,0.3630376951620392,0.00413356763640729,0.2880191315686589,2.2398331352013128,0.1265897705656549,2.174775766933001
73,0.146,0.35755092510946224,-0.3113056746882178,1.4815338328485932,0.592256244511819,-0.27498552966214185,-0.20804242827279112,0.9439718588052024,0.15796820016591556,-0.15472533857845516,-0.2449964226717873,-2.3666341323175697,0.3511429280581603,0.00417205232230631,0.28696136889996793,2.23770272314398,0.12482920806662423,2.1740878538226127
74,0.148,0.3581387498413479,-0.3115833453713911,1.4813268786306326,0.5878247318856584,-0.2776706831732825,-0.20695421796066993,0.9441844196019029,0.1568950472297041,-0.15427622273206,-0.2451501030702071,-2.360828651317708,0.33929211099703066,0.00420918682638939,0.2858728579494878,2.235585083127102,0.12312911739306998,2.1734168922154558
75,0.15,0.3587221634868217,-0.3118636762536476,1.4811210114999425,0.5834136454737638,-0.28033088225648817,-0.2058671306900748,0.9443942715433058,0.15582301668613655,-0.15383318802391818,-0.24530388828841881,-2.3549099022141986,0.3274902697327282,0.004244980040902873,0.2847542590676104,2.233479355505422,0.12148865053230518,2.1727635540944936
76,0.152,0.3593011862441539,-0.31214664243778983,1.4809162303153538,0.5790227573322164,-0.2829661841422564,-0.20478118458865788,0.9446014241134042,0.1547521691756497,-0.1533962258533842,-0.24545776335715175,-2.3488825594019973,0.315742424916137,0.00427944161098028,0.2836061578699127,2.2313848083138437,0.11990702753105897,2.1721283770871285
77,0.154,0.35987583808482154,-0.3124322190843783,1.4807125339178797,0.5746518406676472,-0.28557664658846205,-0.2036963974739912,0.9448058876210993,0.15368256381209017,-0.152965324676466,-0.24561171336740242,-2.3427511660776092,0.3040535857628864,0.004312581915018091,0.2824290789243147,2.2293008244931656,0.11838352320149514,2.1715117776326442
78,0.156,0.3604461387547276,-0.3127203814122773,1.4805099211310069,0.570300669906019,-0.28816232789901636,-0.20261278687278275,0.9450076731741383,0.1526142582325915,-0.15254047002511711,-0.24576572346572573,-2.3365201517467598,0.29242874370026706,0.004344412044927866,0.2812234978157915,2.2272268903885606,0.11691745541938703,2.170914062846618
79,0.158,0.3610121077754896,-0.3130111046992168,1.4803083907609695,0.5659690207620105,-0.29072328693946015,-0.20153037003723318,0.9452067926543486,0.15154730863969298,-0.15212164452780708,-0.24591977885135344,-2.3301938473224233,0.28087286602249595,0.004374943786190126,0.27998985175907976,2.2251625853886354,0.11550817484187359,2.170335441212318
80,0.16,0.36157376444579836,-0.3133043642823665,1.4801079415970106,0.5616566703087799,-0.29325958314975187,-0.20044916395888437,0.9454032586939592,0.15048176983670067,-0.15170882793161086,-0.24607386477493337,-2.323776498079197,0.2693908895817082,0.004404189597652793,0.2787285489122815,2.223107572580494,0.11415505590126207,2.1697760322330497
81,0.162,0.3621311278428463,-0.313600135558921,1.4799085724116303,0.5573633970479146,-0.2957712765544823,-0.19936918538028695,0.9455970846528258,0.14941769525718476,-0.15130199712601733,-0.24622796653870352,-2.317272274701659,0.25798771453816394,0.004432162591032345,0.2774399765327511,2.221061590315503,0.1128574889326559,2.169235875149904
82,0.164,0.3626842168238257,-0.3138983939866917,1.4797102819608257,0.553088980979372,-0.29825842777073114,-0.19829045080476343,0.9457882845964041,0.1483551369894111,-0.15090112616862286,-0.24638206949793293,-2.3106852826396596,0.2466681981912995,0.004458876510089248,0.27612450809474565,2.2190244445902807,0.11161487332224018,2.168714936826705
83,0.166,0.3632330500274969,-0.3141991150847055,1.4795130689843212,0.5488332036712364,-0.3007210980137557,-0.19721297650452554,0.9459768732743383,0.14729414579641797,-0.1505061863128434,-0.24653615906347753,-2.3040195699604427,0.2354371489109497,0.00448434570946075,0.2747825094796079,2.2169960021531616,0.11042661156465217,2.1682131188910985
84,0.168,0.363777645875826,-0.3145022744338062,1.479316932205794,0.5445958483291217,-0.3031593491006912,-0.1961367785273591,0.9461628660995451,0.14623477113237301,-0.15011714603775073,-0.24669022070531338,-2.2972791338680096,0.22429932018546375,0.004508585133144926,0.27341434433870515,2.2149761842665256,0.10929210413506563,2.167730264207245
