step,time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,quat_w,quat_x,quat_y,quat_z,ang_vel_x,ang_vel_y,ang_vel_z,motor_0,motor_1,motor_2,motor_3
12,0.024,-0.489332517058009,-0.48971893261431076,0.5053870226074808,0.8383242306284502,0.7828080932761418,0.42847727248437023,0.9815625557955934,0.07539491502285543,0.09490368185720625,0.14779664075568347,0.21142292889507253,-1.6055394102920515,6.0620643132568955e-05,1.2225581584157945,2.454371024423809,0.0,1.2225581584157947
13,0.026,-0.48849135414514183,-0.4889375027074764,0.5058174431296107,0.841162912867172,0.7814299068343677,0.4304205221299188,0.981636761379098,0.07562455698478024,0.09406694121018318,0.1477213784845332,0.20657690075677917,-1.735940969466691,7.578897267499732e-05,1.1964264891790122,2.4772301730002226,0.0,1.1964264891790122
14,0.028,-0.48764738031183286,-0.48815746026679524,0.506249742373113,0.8439738333089504,0.7800424406811408,0.4322992435022561,0.9817166776696543,0.07585950984977832,0.09316492361524031,0.14764144593701756,0.1977329552739528,-1.867447346800968,9.181335866107859e-05,1.172136426364538,2.4982634548328555,0.0,1.172136426364538
15,0.03,-0.4868006241292239,-0.48737881476552125,0.5066838605049657,0.8467561826089566,0.7786455012739943,0.4341181318526942,0.9818023140695634,0.07609801529700173,0.09219684172112735,0.1475569399660905,0.18518487437988157,-1.9999689763410844,0.00010831366833424834,1.149555363433075,2.517599584320397,0.0,1.1495553634330753
16,0.032,-0.4859511150363459,-0.4866015758417667,0.5071197420718533,0.8495090928779866,0.7772389237545155,0.43588156688759777,0.9818936520575454,0.07633844122741887,0.09116196848039897,0.14746794208519415,0.16920541253704496,-2.133422593578223,0.0001248634940564738,1.1285601241452827,2.535358306992145,0.0,1.1285601241452827
17,0.034,-0.4850988833948097,-0.48582575327267535,0.5075573357064707,0.8522316415362071,0.7758225690913941,0.437593634617404,0.9819906458858735,0.0765792725943731,0.09005963285990254,0.147374519272162,0.15004778201348556,-2.267730797084533,0.00014099428914954732,1.109036301573755,2.551651035343469,0.0,1.109036301573755
18,0.036,-0.48424396053990393,-0.4850513569510948,0.5079965938540794,0.8549228549057729,0.7743963215805768,0.4392581476087197,0.982093223216957,0.07681910288414638,0.08888921586036147,0.14727672472978473,0.12794703423737883,-2.402821641059862,0.00015619926322710698,1.0908776467652483,2.5665814368139848,0.0,1.0908776467652486
19,0.038,-0.48338637882833835,-0.4842783968644405,0.5084374725178418,0.8575817115655883,0.7729600866542768,0.4408786637624413,0.9822012857075326,0.07705662620153333,0.08765014682444529,0.14717459860505708,0.10312134494122846,-2.53862825648698,0.00016993703593698412,1.0739855027814,2.5802459779993083,0.0,1.0739855027814
20,0.04,-0.48252617168285017,-0.4835068830754832,0.5088799310215718,0.860207145488186,0.7715137889573308,0.4424585037300363,0.9823147095473316,0.07729062991869991,0.0863419000141436,0.14706816866901876,0.07577321015826485,-2.6750884987869457,0.00018163505137837446,1.05826828028487,2.592734428773733,0.0,1.05826828028487
21,0.042,-0.48166337363387424,-0.482736825704828,0.5093239317886422,0.8627980489759206,0.7700573706551819,0.4440007670704433,0.9824333459580022,0.07751998784860722,0.08496399143957845,0.14695745095901142,0.046090559550956214,-2.8121446200403692,0.0001906927580902001,1.0436409712309072,2.6041303296275777,0.0,1.0436409712309072
22,0.044,-0.4807980203584629,-0.4819682349148853,0.5097694401358835,0.8653532754113376,0.7685907899427429,0.445508347241342,0.9825570216571528,0.07774365390704717,0.08351597592260995,0.1468424503850981,0.014247793025185217,-2.9497429639977155,0.00019648456154169641,1.0300246975593566,2.6145114252061425,0.0,1.0300246975593566
23,0.046,-0.4799301487166283,-0.4812011208951576,0.5102164240813942,0.8678716418346236,0.767114019727667,0.44698394551071235,0.9826855392916145,0.07796065622988611,0.08199744437972044,0.14672316130232552,-0.019593253891359026,-3.0878336822437693,0.00019836255759198416,1.017346292086585,2.6239500667467133,0.0,1.017346292086585
24,0.048,-0.4790597967852718,-0.4804354938486825,0.5106648541652636,0.8703519313565167,0.7656270464751048,0.4484300838693843,0.9828186778432269,0.07817009171652166,0.08040802131001809,0.1465995680502813,-0.055282406675171675,-3.226370470010356,0.00019565905650964458,1.0055379090589058,2.6325135858630917,0.0,1.0055379090589058
25,0.05,-0.4781870038898613,-0.47967136397946897,0.5111147032822793,0.8727928954105034,0.7641298692135532,0.44984911701562874,0.9829561930095989,0.0783711209766035,0.07874736247569834,0.1464716454610478,-0.09268029791853238,-3.365310320352764,0.00018768890852705405,0.9945366600816086,2.6402646438832895,0.0,0.9945366600816087
26,0.052,-0.4773118106339793,-0.47890874148088713,0.5115659465257238,0.8751932558819806,0.7626224985818066,0.451243243444631,0.9830978175636134,0.07856296363725579,0.07701515275979692,0.14633935933840914,-0.1316576030847446,-3.50461329570934,0.0001737516437691887,0.9842842695844709,2.6472615625167886,0.0,0.9842842695844708
27,0.054,-0.47643425892688357,-0.47814763652488196,0.5120185610414861,0.877551707095729,0.7611049560052017,0.45261451576225015,0.9832432616932508,0.0787448939923379,0.07521110419066937,0.14620266690923386,-0.17209431613272935,-3.6442423148533356,0.00015313343322798673,0.9747267689689019,2.6535586166608685,0.0,0.9747267689689018
28,0.056,-0.4755543920092096,-0.477388059251917,0.5124725258917455,0.8798669176739342,0.7595772729649549,0.4539648502593802,0.9833922133234501,0.07891623697164862,0.07333495412244691,0.14606151724837962,-0.21387907228395203,-3.784162954470222,0.00012510888358657941,0.9658142060904777,2.659206312600463,0.0,0.9658142060904777
29,0.058,-0.47467225447693734,-0.47663001976157254,0.5129278219275408,0.8821375322723,0.7580394903444603,0.455296035795318,0.9835443384215573,0.07907636440840003,0.07138646356124186,0.14591585167852753,-0.25690851692558575,-3.9243432644047465,8.894267736274667e-05,0.9575003736337435,2.664251648014544,0.0,0.9575003736337435
30,0.06,-0.47378789230373736,-0.4758735281037294,0.5133844316695793,0.8843621731999662,0.7564916578431646,0.4566097420383934,0.9836992812877178,0.07922469158477109,0.06936541562755476,0.14576560414631906,-0.30108671748727894,-4.06475359563737,4.3891069342962704e-05,0.9497425560462591,2.6687383540839247,0.0,0.9497425560462591
31,0.062,-0.4729013528618089,-0.47511859427027947,0.5138423391966878,0.8865394419284706,0.7549338334499157,0.45790752710848803,0.983856664831386,0.07936067403672734,0.06727161414596777,0.14561070157613268,-0.34632461535772113,-4.205366440118195,-1.0796749995351058e-05,0.9425012936956882,2.6727071210030298,0.0,0.9425012936956882
32,0.064,-0.4720126849413143,-0.4743652281873107,0.5143015300413505,0.8886679204945955,0.7533660829687681,0.45919084466272103,0.9840160908349962,0.0794838046005717,0.065104882353798,0.1454510642028041,-0.39253951511849944,-4.346156281649656,-7.587741371971543e-05,0.9357401630156899,2.67619580809827,0.0,0.93574016301569
33,0.066,-0.4711219387685127,-0.4736134397077195,0.514761991091813,0.8907461728016097,0.7517884795911747,0.4604610504624991,0.9841771402057207,0.07959361068487876,0.0628650617209334,0.14528660588456072,-0.4396546085679883,-4.487099457067721,-0.0001521122503712783,0.9294255715005624,2.6792396396658953,0.0,0.9294255715005624
34,0.068,-0.4702291660226896,-0.4728632386042102,0.5152237105002703,0.8927727458231275,0.7502011035093011,0.46171940845733056,0.9843393732161518,0.0796896517525684,0.060552010873585846,0.14511723439740704,-0.48759853118627716,-4.628174027024809,-0.00024026625908455594,0.9235265665084804,2.6818713875471714,0.0,0.9235265665084805
35,0.07,-0.46933441985197605,-0.4721146345626443,0.5156866775966884,0.8947461707135735,0.7486040415658938,0.462967096418182,0.9845023297346686,0.07977151699890014,0.05816560461517198,0.14494285171216514,-0.5363049488593598,-4.769359655727783,-0.00034110717883343065,0.9180146568973093,2.684121541395737,0.0,0.9180146568973092
36,0.072,-0.46843775488814704,-0.47136763717570757,0.5161508828078392,0.8966649638290348,0.746997386936733,0.4642052111507685,0.9846655294461906,0.07983882321212334,0.05570573303797717,0.14476335425534104,-0.585712172833768,-4.910637499030337,-0.0004554046432145532,0.9128636466008477,2.68601846751211,0.0,0.9128636466008478
37,0.074,-0.4675392272604849,-0.47062225593686535,0.5166163175811561,0.8985276276621046,0.7453812388422184,0.46543477331695743,0.9848284720639744,0.07989121280440499,0.05317230071967129,0.14457863315495437,-0.6357628010151278,-5.0519901003218814,-0.0005839294126743322,0.9080494793156535,2.6875885570600757,0.0,0.9080494793156536
38,0.076,-0.46663889460879077,-0.4698785002345803,0.5170829743130465,0.9003326516941736,0.7437557022850727,0.4666567318904091,0.9849906375330685,0.07992835200148145,0.05056522599913016,0.14438857447243608,-0.6864033838567655,-5.193401293694965,-0.0007274526765669197,0.903550093525193,2.6888563644253862,0.0,0.9035500935251929
39,0.078,-0.4657368160956223,-0.4691363793467687,0.5175508462813172,0.9020785131684892,0.742120887811538,0.46787196827069083,0.985151486226013,0.0799499291802467,0.04788444032637541,0.14419305942166505,-0.7375841132066536,-5.334856113910096,-0.0008867454179129761,0.8993452871492496,2.689844736417542,0.0,0.8993452871492497
40,0.08,-0.4648330524178351,-0.46839590243547496,0.5180199275813956,0.9037636777871867,0.7404769112937606,0.46908130007833854,0.9853104591313452,0.07995565334420288,0.0451298876817787,0.14399196457618144,-0.7892585325955669,-5.476340712711406,-0.001062577834200319,0.8954165911513312,2.690574932973373,0.0,0.8954165911513312
41,0.082,-0.4639276658174997,-0.4676570785417436,0.5184902130660473,0.9053866003353931,0.7388238937313497,0.4702854846517183,0.9854669780354561,0.07994525272736103,0.042301524059986925,0.14378516206558117,-0.841383267555139,-5.617842281078574,-0.0012557188080304094,0.89174715148777,2.691066739971083,0.0,0.8917471514877698
42,0.084,-0.4630207200922643,-0.4669199165806733,0.5189616982883123,0.9069457252354084,0.7371619610703337,0.47148522226502515,0.9856204456983237,0.07991847351779614,0.03939931701431312,0.14357251976206217,-0.893917774653706,-5.7593489770304656,-0.0014669354218610172,0.8883216188212304,2.6913385747261698,0.0,0.8883216188212304
43,0.086,-0.4621122806052304,-0.46618442533663534,0.5194343794473977,0.9084394870338852,0.735491244037953,0.472681159085352,0.9857702460236372,0.0798750786926322,0.03642324525760583,0.14335390145805973,-0.9468241080299862,-5.900849858623818,-0.0016969925115284184,0.8851260454622776,2.6914075847005585,0.0,0.8851260454622777
44,0.088,-0.46120241429440556,-0.4654506134586434,0.5199082533372832,0.9098663108248487,0.733811877991906,0.4738738898854695,0.985915744223818,0.07981484695676462,0.03337329831585809,0.1431291670358748,-1.0000667022904801,-6.042334821816477,-0.001946652253647874,0.8821477890406135,2.691289739922093,0.0,0.8821477890406135
45,0.09,-0.4602911896817942,-0.4647184894558606,0.520383317297811,0.9112246126113254,0.7321240027828252,0.47506396052773514,0.9860562869804316,0.07973757177812038,0.03024947623104797,0.14289817263016494,-1.0536121707168968,-6.1837945428889975,-0.002216673782389604,0.8793754224379269,2.690999919578137,0.0,0.8793754224379269
46,0.092,-0.4593786768821859,-0.4639880616932317,0.5208595691680444,0.9125127996082817,0.7304277626288928,0.47625187023343474,0.9861912026004773,0.07964306051271405,0.02705178930991595,0.14266077078413478,-1.1074291178047837,-6.32522042514136,-0.0025078128315086353,0.8767986495483113,2.690551993218821,0.0,0.8767986495483113
47,0.094,-0.4584649476116964,-0.4632593383872301,0.5213370072416953,0.9137292704895088,0.7287233060016232,0.4774380736508189,0.9863198011690367,0.07953113361318227,0.023780257915582578,0.14241681060022804,-1.1614879652240497,-6.466604549602722,-0.0028208213978708316,0.8744082264628559,2.68995889697312,0.0,0.8744082264628558
48,0.096,-0.4575500751961154,-0.46253232760170815,0.5218156302244294,0.9148724155810278,0.7270107855219426,0.4786229827341197,0.9864413746987508,0.07940162391487253,0.02043491229909225,0.14216613788609048,-1.2157607903580916,-6.607939629512338,-0.0031564474230634694,0.8721958876958855,2.689232705162543,0.0,0.8721958876958855
49,0.098,-0.4566341345791119,-0.46180703724384237,0.5222954371928744,0.9159406170035318,0.7252903578657809,0.4798069684449428,0.9865551972765927,0.07925437599392655,0.017015792468138367,0.1419085952965384,-1.2702211766385147,-6.749218968348306,-0.003515434490009221,0.8701542771039343,2.6883846976641435,0.0,0.8701542771039343
50,0.1,-0.45571720233034557,-0.4610834750601639,0.522776427555161,0.9169322487663224,0.7235621836784675,0.4809903622865931,0.9866605252083901,0.07908924559213572,0.013522948090380682,0.14164402247223326,-1.3248440749499004,-6.89043642119845,-0.0038985215318157085,0.8682768831654157,2.6874254233595827,0.0,0.8682768831654156
51,0.102,-0.45479935665353044,-0.4603616486326666,0.523258601012842,0.9178456768151445,0.7218264274972893,0.48217345768112485,0.9867565971615482,0.07890609910365813,0.009956438428909592,0.14137225617572924,-1.3796056754317845,-7.0315863592839785,-0.004306442550391283,0.8665579783167789,2.686364759979804,0.0,0.8665579783167789
52,0.104,-0.45388067739449417,-0.45964156537498496,0.5237419575240403,0.9186792590362661,0.7200832576816246,0.4833565111981898,0.9868426343064087,0.07870481311897493,0.0063163323075442444,0.14109313042552557,-1.434483289055101,-7.172663637462045,-0.004739926342641752,0.8649925620565804,2.6852119706406747,0.0,0.8649925620565804
53,0.106,-0.45296124604927507,-0.4589232325286349,0.5242264972676844,0.9194313452190978,0.7183328463501134,0.484539743644101,0.986917840456674,0.0784852740217297,0.002602708103773006,0.14080647662872106,-1.489455238396504,-7.313663564547753,-0.005199696232332292,0.8635763075523504,2.683975757343358,0.0,0.8635763075523504
54,0.108,-0.4520411457722955,-0.4582066571593105,0.5247122206087034,0.9201002769795884,0.7165753693243705,0.4857233410189238,0.9869814022093114,0.07824737763434086,-0.0011843462327435982,0.1405121237128322,-1.5445007570771916,-7.454581876309652,-0.005686469805955964,0.8623055115023845,2.682664311696348,0.0,0.8623055115023845
55,0.11,-0.45112046588621385,-0.4574918421761091,0.5251991044439206,0.9206798860816426,0.714814983201405,0.4868838352171718,0.9870324714452183,0.07799119494833856,-0.005043945034331969,0.14020995842579825,-1.5990477586573884,-7.5938962987905,-0.0062009586511953645,0.8515630821254234,2.6716713982054725,0.0,0.8707910119170271
56,0.112,-0.4501993198940603,-0.4567787690611132,0.5256870001115438,0.9211459921535454,0.71307311499593,0.4878956676232386,0.9870701183235944,0.0777176861351607,-0.00897101297785643,0.13990019192478623,-1.6501536550933065,-7.723548252145035,-0.006743572202466283,0.7899079600886938,2.6096498750694144,0.0,0.93040273078292
57,0.114,-0.44927782003331124,-0.45606741922395866,0.526175760067375,0.9214998607490592,0.7113498371545316,0.4887599558312328,0.9870934782606426,0.07742779222142955,-0.012960546586258915,0.13958304481277595,-1.69789005313896,-7.843684197539046,-0.0073130880025383755,0.7290178191572303,2.548730819691535,0.0,0.989110477587817
58,0.116,-0.4483560771381846,-0.4553577740257345,0.5266652379638461,0.9217428951266627,0.7096451982241474,0.48947789647113543,0.9871017537583173,0.07712243569912386,-0.017007616524039437,0.13925874701166388,-1.7423280267818744,-7.954454289782436,-0.007908193797233771,0.668931998268395,2.488931491379344,0.0,1.0469013077862634
59,0.118,-0.44743420051427296,-0.45464981480270117,0.527155288730085,0.9218766239116152,0.7079592230333774,0.49005076623887267,0.9870942158664199,0.07680252105636132,-0.021107369855531192,0.1389275375878556,-1.7835381777505552,-8.056012192851872,-0.008527499123665794,0.6096875659743799,2.4302683468583037,0.0,1.103762640936047
60,0.12,-0.44651229782525387,-0.4539435228898028,0.5276457686527369,0.9219026890190728,0.706291912898398,0.49047992265192714,0.9870702052916669,0.07646893523372222,-0.025255032257751175,0.1385896645329138,-1.8215906897962642,-8.148514894616767,-0.009169546407153254,0.5513193681284787,2.372757008340824,0.0,1.1596822934114526
61,0.122,-0.44559047499139043,-0.453238879643946,0.5281365354572588,0.9218228338634497,0.7046432458567797,0.49076680452181454,0.9870291331677715,0.0761225480110777,-0.029445910179716747,0.1382453845018528,-1.8565553768715768,-8.232122521023024,-0.009832821568892909,0.4938600770045096,2.316412234019621,0.0,1.214648510150829
62,0.124,-0.44466883609951274,-0.45253586646701405,0.5286274483893966,0.9216388918776635,0.7030131769319474,0.4909129321377491,0.9869704815009636,0.07576421232989862,-0.03367539294029612,0.13789496251169317,-1.8885017253341716,-8.306998149981094,-0.010515764146676319,0.4373402416936063,2.2612478908954414,0.0,1.2686499953492945
63,0.126,-0.44374748332414843,-0.4518344648285836,0.5291183682965552,0.9213527753643046,0.7014016384304677,0.49091990715866457,0.9868938033057061,0.07539476455601396,-0.037938954756900935,0.13753867160291197,-1.9174989303117962,-8.373307625198384,-0.011216776931206289,0.3817883396244648,2.2072769298680504,0.0,1.3216759420012676
64,0.128,-0.4428265168594493,-0.45113465628830973,0.5296091577087686,0.9209664646991093,0.6998085402738236,0.4907894122134033,0.9867987224456558,0.07501502468776002,-0.04223215669762709,0.1371767924664429,-1.9436159263734853,-8.43121937018968,-0.01193423512089793,0.32723082904299994,2.1545113630335173,0.0,1.3737160601970444
65,0.13,-0.4419060348615439,-0.4504364225179439,0.53009968091898,0.9204819979054134,0.6982337703658308,0.49052321021136575,0.9866849331951552,0.0746257965144147,-0.04655064854979997,0.13680961303889616,-1.9669214126619714,-8.480904202693855,-0.012666494998435014,0.2736922022920969,2.1029622431450505,0.0,1.424760604077688
66,0.132,-0.44098613340092735,-0.4497397453229475,0.5305898040623481,0.9199014606165237,0.6966771949963709,0.4901231433681977,0.9865521995367381,0.07422786772974582,-0.050890170598276996,0.1364374280686785,-1.987483872652414,-8.522535149719623,-0.013411902132788344,0.2211950397310396,2.052639645200987,0.0,1.474800397357921
67,0.134,-0.4400669064244862,-0.44904460666366586,0.5310793951943014,0.9192269764411694,0.6951386592816671,0.48959113195319626,0.9864003542102753,0.07382201000541762,-0.05524655530729843,0.13606053865570047,-2.0053715887134125,-8.5562872634384,-0.014168799110884492,0.1697600641378485,2.003552650136712,0.0,1.523826857328281
68,0.136,-0.4391484457267408,-0.44835098867602496,0.5315683243670684,0.9184606977454043,0.6936179876409084,0.4889291727670107,0.9862292975294776,0.07340897902889784,-0.05961572890015088,0.1356792517673573,-2.0206526516577745,-8.582337438137564,-0.014935532803634294,0.11940619543395936,1.9557093306048206,0.0,1.5718320172509284
69,0.138,-0.43823084092987824,-0.4476588736917163,0.5320564637044283,0.9176047968625193,0.692114984308638,0.48813933735994913,0.9860389959815249,0.0729895145103898,-0.06399371283141173,0.13529387973346393,-2.033394965480948,-8.60086422844309,-0.015710461171585356,0.07015060558592712,1.9091167388320756,0.0,1.6188085470743494
70,0.14,-0.4373141794721375,-0.4469682442578343,0.5325436874744309,0.916661457740713,0.6906294338819645,0.48722377000270206,0.9858294806255787,0.07256434016317813,-0.06837662514707157,0.13490473972281106,-2.0436662474968137,-8.612047669016077,-0.016491959616045916,0.022008773528079173,1.863780896550135,0.0,1.6647497723911917
71,0.142,-0.4363985516580191,-0.44627908898873225,0.5330299343861646,0.9156278141184412,0.6891552691020865,0.4862469117336675,0.9856007461254029,0.07213496017197539,-0.07276123360473057,0.13451215425511798,-2.0500979378620503,-8.617385534956842,-0.01727842688213253,0.0,1.8197067870011476,0.0,1.709649691575194
72,0.144,-0.43548405112191996,-0.4455914018419518,0.5335151971510184,0.9145005360991607,0.6876871467804674,0.4852627648537648,0.9853527537682623,0.07170348594449531,-0.07714491344827563,0.13411645340436887,-2.0516513153951403,-8.618243566301055,-0.01806785820880012,0.0,1.7776793335664698,0.0,1.752674755568148
73,0.146,-0.434570770589633,-0.4449051771608122,0.5339994676425703,0.9132805322869753,0.6862246811395957,0.4842704915519816,0.9850855101424713,0.07127190199390532,-0.08152520031212403,0.13371796965099608,-2.048626030074809,-8.614896897634686,-0.01885796629941004,0.0,1.7383256414601411,0.0,1.7931571365186016
74,0.148,-0.43365880185853894,-0.44422040969143356,0.534482736936129,0.9119687310940443,0.6847674693786439,0.4832692935587021,0.9847990636814377,0.07084207006843493,-0.08589978493371782,0.13331703652917684,-2.0413113446542446,-8.607611152426841,-0.019646602899636684,0.0,1.7015560312142601,0.0,1.8311874946434767
75,0.15,-0.43274823578074656,-0.44353709459869184,0.5349649953485385,0.9105660777923591,0.6833150927417336,0.4822584124094463,0.9844935012627332,0.07041573314335978,-0.09026650801777723,0.1329139873286577,-2.0299865012465674,-8.596642777247126,-0.02043175900080995,0.0,1.6672838902961937,0.0,1.86685319702212
76,0.152,-0.4318391622491341,-0.44285522748107436,0.5354462324780169,0.9090735316124683,0.6818671176174621,0.48123712947848213,0.984168944875966,0.06999451928936955,-0.09462335523750742,0.13250915385275278,-2.0149210572345706,-8.582239347728848,-0.021211564174739773,0.0,1.6354254143509603,0.0,1.900238596146021
77,0.154,-0.43093167018623435,-0.4421748043844107,0.5359264372438194,0.9074920628997319,0.6804230966636392,0.4802047658024216,0.983825548371505,0.06957994543006482,-0.09896845235949077,0.13210286523395995,-1.9963751927875517,-8.564639848415418,-0.021984285144013495,0.0,1.6058993683696445,0.0,1.9314252879668863
78,0.156,-0.4300258475358966,-0.4414958218144594,0.5364055979255322,0.9058226503377506,0.6789825699513202,0.47916068171285964,0.9834634943005242,0.06917342100009592,-0.10330006048047659,0.13169544680843834,-1.9745999922625475,-8.544074928617668,-0.022748323682652654,0.0,1.5786268676842037,0.0,1.960492349506962
79,0.158,-0.42912178125764894,-0.440818276748337,0.5368837022018284,0.9040662782476755,0.6775450661223773,0.4781042762961779,0.9830829908553761,0.06877625151426191,-0.10761657136569663,0.13128721905039092,-1.949837701742713,-8.52076713638267,-0.023502213933831666,0.0,1.5535311785311032,0.0,1.9875165562656028
80,0.16,-0.4282195683354749,-0.44014217783719656,0.5373607831364527,0.9022129221739965,0.6760989111404674,0.47708093462439105,0.9826843636169248,0.06838902861305304,-0.11191607496532187,0.1308784719979542,-1.9234340543185335,-8.493911696714415,-0.0242446192239798,0.0,1.5305375377965826,0.01936395343459285,2.012572579789823
81,0.162,-0.427319326763072,-0.43946755467084475,0.537836957237407,0.9002415724029189,0.674623166351786,0.4761741009542372,0.9822681443926015,0.06801115207196486,-0.11619595877036783,0.13046944037127967,-1.8975867595915372,-8.461774287713935,-0.024974662973766878,0.0,1.508922237820479,0.07433860162919936,2.0363475128358566
82,0.164,-0.42642117528284434,-0.43879443590694217,0.5383123354616541,0.8981514802276757,0.6731187639025888,0.4753782242471864,0.981834898762347,0.06764207416791239,-0.12045366116749404,0.1300603586260674,-1.8722090661274937,-8.424457258089243,-0.02569217117138152,0.0,1.4874285706629298,0.12759358812371335,2.0600300797209603
83,0.166,-0.4255252332004801,-0.4381228492785595,0.5387870232986105,0.8959420823642553,0.6715866283826961,0.4746878369563254,0.9813852246194644,0.06728129663925662,-0.12468667404076932,0.12965146099367678,-1.8472206020040993,-8.382066714015334,-0.026396961615512343,0.0,1.4661025986021334,0.17914867816781266,2.083574914315399
84,0.168,-0.4246316202021725,-0.43745282160090393,0.5392611208553825,0.8936129983075825,0.6700276776555583,0.4740975567719528,0.9809197506001627,0.06692836783919012,-0.1288925451541335,0.12924298149062766,-1.8225469264261207,-8.33471221978646,-0.027088846031974236,0.0,1.4449868860246262,0.22902256272003108,2.106939893787171
85,0.17,-0.4237404561747395,-0.4367843787774447,0.5397347229439512,0.8911640274329902,0.668442823459264,0.47360208856876873,0.9804391344141491,0.06658288006565316,-0.13306888032487907,0.12883515390016914,-1.798119120021194,-8.282506515454891,-0.02776763212902589,0.0,1.424120750413441,0.27723303423491163,2.1300858925724717
86,0.172,-0.42285186102889843,-0.4361175458056453,0.5402079191704663,0.888595145841046,0.6668329717993907,0.47319622651507803,0.9799440610881452,0.06624446705210627,-0.13721334539801602,0.1284282117283459,-1.7738734112265264,-8.22556525036649,-0.02843312558714929,0.0,1.403540497063803,0.3237971503064254,2.1529765529395513
87,0.174,-0.4219659545259523,-0.43545234678249184,0.5406807940267724,0.8859065029461115,0.6651990231534832,0.47287485630609294,0.9794352411337222,0.06591280160459476,-0.14132366803094823,0.12802238813676128,-1.7497508362815912,-8.164006731551952,-0.029085131979806507,0.0,1.383279638209809,0.3687313856134695,2.1755780714528377
