step,time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,quat_w,quat_x,quat_y,quat_z,ang_vel_x,ang_vel_y,ang_vel_z,motor_0,motor_1,motor_2,motor_3
0,0.0,-0.2625047474230941,0.4389299233487334,0.4389563461896737,0.7844554058122399,1.7068026332406459,1.4953902794994158,0.8507481661698172,0.27113853462498283,0.14723971248752882,0.42547845993269706,-0.1886813881501432,-0.17296144142674033,3.21808887701185e-17,0.0,3.2853632428011563,0.0,0.0
1,0.002,-0.2617161656398816,0.4406342686564517,0.44044774556550054,0.7885817832124848,1.7043453077183457,1.4913993758268276,0.8508217139694351,0.2710551796224838,0.1470212579291811,0.42546004554465133,-0.36218427960706967,-0.332412131098023,-1.4582874219105533e-06,0.0038288122713101558,3.0287330821809393,0.0,0.0038288122713101558
2,0.004,-0.26092345652256693,0.4423361543686462,0.4419351578340061,0.7927091173146872,1.7018857121945092,1.4874122685055757,0.8509305815688185,0.2709316012211551,0.14669764192078338,0.4254327381215209,-0.5366464596725389,-0.4923390600123439,-6.838150555280248e-06,0.0,3.037788121122402,0.0,0.0
3,0.006,-0.26012661228812534,0.4440355720171105,0.44341860368127206,0.7968442344415979,1.6994176484643306,1.4834458472659413,0.8510747629640547,0.2707676470444218,0.14626854077638463,0.4253964540741405,-0.7116156473250173,-0.6527307808929882,-1.864454589835822e-05,0.0,3.0466313367572595,0.0,0.0
4,0.008,-0.2593256265969519,0.4457325126758319,0.444898104907615,0.8009856911734208,1.6969406587213745,1.4795012263429304,0.8512542158333399,0.2705631533873286,0.14573362606745918,0.4253510906160934,-0.8870900445641784,-0.8135856463598153,-3.940057818059808e-05,0.0,3.055448993021736,0.0,0.0
5,0.01,-0.2585204945752026,0.4474269669583085,0.4463736844340227,0.8051320217493262,1.694454282476583,1.4755795264077165,0.8514688611488473,0.27031794516053775,0.14509256471239348,0.4252965255950831,-1.0630677689507477,-0.9749019219346554,-7.165102476344833e-05,0.0,3.0642395850889046,0.0,0.0
6,0.012,-0.2577112128381889,0.4491189250152306,0.44784536630767924,0.8092817370137074,1.69195805692208,1.4716818736565218,0.8517185827820521,0.270031835843326,0.14434501908966896,0.425232617327056,-1.2395468556755753,-1.1366777847733132,-0.00011796228734162789,0.0,3.0730016166756933,0.0,0.0
7,0.014,-0.25689777951484927,0.45080837653254635,0.44931317570652884,0.8134333233395958,1.6894515173157303,1.4678093988496252,0.8520032271025031,0.269704627445934,0.1434906471755214,0.42515920443325733,-1.416525259173509,-1.2989113219254333,-0.00018092233644976142,0.0,3.0817335916260493,0.0,0.0
8,0.016,-0.25608019427331913,0.4524953107299338,0.45077713894282706,0.8175852415301262,1.6869341973874448,1.4639632362982367,0.8523226025700449,0.2693361104816287,0.1425291027068711,0.425076105680415,-1.5940008542636785,-1.4616005281054252,-0.00026314064869534227,0.0,3.0904340051743455,0.0,0.0
9,0.018,-0.25525845834761995,0.45417971635970206,0.452237283465624,0.8217359256991474,1.6844056297682533,1.4601445227969119,0.8526764793205228,0.2689260639488544,0.14146003537033164,0.4249831198242577,-1.7719714367986477,-1.624743302958458,-0.00036724813658797864,0.0,3.0991013349038363,0.0,0.0
10,0.02,-0.2544325745654877,0.4558615817061452,0.45369363786212313,0.8258837821322961,1.681865346443182,1.4563543964991335,0.8530645887450213,0.26847425532385555,0.1402830910181168,0.42488002545658904,-1.9504347238062008,-1.788337447806773,-0.00049589707078127,0.0,3.107734031423351,0.0,0.0
11,0.022,-0.2536025473773576,0.4575408945853742,0.45514623185785674,0.8300271881300757,1.6793128792290053,1.4525939957336274,0.8534866230627176,0.2679804405641705,0.13899791191167757,0.42476658085615143,-2.1293883531084403,-1.9523806618624329,-0.0006517609944879538,0.0,3.1163305087781037,0.0,0.0
12,0.024,-0.25276838288652287,0.45921764234565216,0.4565950963156157,0.8341644908347317,1.676747760277955,1.4488644577589447,0.8539422348874588,0.26744436412340133,0.13760413699390991,0.4246425238435301,-2.3088298824043973,-2.116870537894055,-0.0008375346297710075,0.0,3.1248891346215535,0.0,0.0
