step,time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,quat_w,quat_x,quat_y,quat_z,ang_vel_x,ang_vel_y,ang_vel_z,motor_0,motor_1,motor_2,motor_3
28,0.056,-0.3900942175273877,0.04351812066361842,0.3364155171355633,1.2160190882190107,0.9833806380372101,1.6805811011680325,0.9661742875828908,0.16472681030412298,0.0442404534008924,0.1934298484298812,-2.571889184087031,-3.4934467930317283,-0.004241710043041948,0.515444306735634,2.0743567233808338,0.0,0.515444306735634
29,0.058,-0.38887676820065703,0.04449914997771792,0.3380934525007698,1.2174493267306614,0.9810293140995027,1.677935365206473,0.9664686937209311,0.16380378062197576,0.042246148683172696,0.19318863432599817,-2.63078371609908,-3.6021300648548347,-0.0046431965460024364,0.5200332508175913,2.065939501968857,0.0,0.5200332508175914
30,0.06,-0.38765792254375725,0.045477834739575625,0.339768756119175,1.2188456568997812,0.9786847618577033,1.6753036184052283,0.9667652312189894,0.1628623696821252,0.04019375904820269,0.19293858603501804,-2.6887082281314316,-3.7103769626527123,-0.005066653325489192,0.52438868862866,2.0577580097853754,0.0,0.52438868862866
31,0.062,-0.3864377154656409,0.04645418189879686,0.3414414415771765,1.2202070781163985,0.9763471592212385,1.6726854580014547,0.9670634093374059,0.1619029251331002,0.03808357229315212,0.19267964779771482,-2.745699278143443,-3.818198530448,-0.005512439151966197,0.5285340437285795,2.0497903340313215,0.0,0.5285340437285795
32,0.064,-0.3852161828654913,0.047428198570374246,0.3431115221000379,1.2215326001495501,0.9740166715773845,1.6700805228614128,0.9673627329601386,0.16092577934380567,0.03591586954473921,0.1924117635107735,-2.8017897554174374,-3.9256047371558758,-0.005980902923655721,0.532491140706242,2.0420160996136234,0.0,0.5324911407062421
33,0.066,-0.3839933616232804,0.04839989202328246,0.34477901058958754,1.2228212422109133,0.9716934529082117,1.6674884895496251,0.9676627023831225,0.15993125100412242,0.03369092617926853,0.19213487674556182,-2.857009134692957,-4.03260455221699,-0.00647238381423241,0.5362803103287028,2.034416367790249,0.0,0.5362803103287028
34,0.068,-0.38276928959121215,0.04936926967011614,0.346443919658217,1.2240720320682656,0.9693776468336782,1.664909068629475,0.9679628131295102,0.15891964661877037,0.03140901268579649,0.19184893077386117,-2.9113837137354297,-4.139206016300824,-0.0069872113636198765,0.5399204868788436,2.0269735423803836,0.0,0.5399204868788436
35,0.07,-0.38154400558600404,0.050336339057701594,0.34810626165939457,1.2252840052081242,0.9670693875854547,1.6623420011775276,0.968262555790663,0.1578912619013455,0.029070395476052325,0.191553868600454,-2.964936835584333,-4.245416307452262,-0.007525705518485543,0.5434292981839501,2.0196712830569616,0.0,0.5434292981839501
36,0.072,-0.38031754938195717,0.05130110785861742,0.34976604871488964,1.2264562040468803,0.9647688009158217,1.6597870554950709,0.9685614158917905,0.15684638307489573,0.026675337644454424,0.19124963300243913,-3.0176890966446535,-4.3512418030299465,-0.008088176628429552,0.5468231488137771,2.0124944252613224,0.0,0.5468231488137771
37,0.074,-0.37908996170476744,0.052263583863563154,0.35142329273889117,1.227587677189746,0.962476004945735,1.657244024001512,0.9688588737811791,0.1557852880848939,0.02422409968129337,0.19093616657512247,-3.069658541708688,-4.456688137762104,-0.008674925403333183,0.5501172968995773,2.0054289063050517,0.0,0.5501172968995773
38,0.076,-0.3778612842260306,0.053223774974519064,0.35307800545918655,1.2286774787368435,0.9601911109559134,1.65471272029537,0.9691544045419874,0.15470824772999245,0.021716940141902605,0.19061341178430868,-3.120860846921988,-4.561760258223723,-0.00928624283685997,0.5533259250053826,1.9984616972444977,0.0,0.5533259250053826
39,0.078,-0.3766315595583948,0.05418168919864363,0.3547301984355562,1.2297246676357958,0.9579142241245655,1.6521929763696255,0.9694474779256216,0.15361552671550432,0.019154116274404706,0.1902813110247996,-3.1713094916385973,-4.666462474018495,-0.009922410100686944,0.5564622054554027,1.99158074013929,0.0,0.5564622054554027
40,0.08,-0.37540083125131457,0.05513733464285877,0.35637988307552537,1.2307283070802315,0.9556454442151431,1.649684639969187,0.9697375583057404,0.15250738463414473,0.016535884608404626,0.1899398066848859,-3.221015920044892,-4.770798505929275,-0.010583698413673043,0.5595383605049509,1.9847748903216893,0.0,0.5595383605049509
41,0.082,-0.3741691437873609,0.05609071950907605,0.35802707064760453,1.2316874639536626,0.9533848662172798,1.647187572079149,0.9700241046519714,0.15138407687818983,0.013862501506800386,0.18958884121660144,-3.2699896933699075,-4.874771531282539,-0.011270368889845629,0.5625657177163057,1.9780338633292696,0.0,0.5625657177163057
42,0.084,-0.37293654257904263,0.05704185209001991,0.3596717722921379,1.232601208318262,0.9511325809438647,1.6447016445334048,0.9703065705224546,0.15024585548685435,0.011134223682695265,0.18922835721149234,-3.3182386334419585,-4.97838422675495,-0.011982672368796857,0.5655547608811371,1.97134818617158,0.0,0.5655547608811371
43,0.086,-0.3717030739660945,0.057990740765606896,0.36131399902987194,1.2334686129481283,0.9488886755869872,1.6422267377340176,0.9705844040743509,0.1490929699323643,0.0083513086832234,0.18885829748163624,-3.3657689582956425,-5.081638808833537,-0.012720849231825397,0.5685151768173164,1.9647091526157325,0.0,0.5685151768173163
44,0.088,-0.37046878521318777,0.05893739399984219,0.3629537617683445,1.2342887529066922,0.9466532342352976,1.6397627384725342,0.9708570480914885,0.1479256678478991,0.005514015341941543,0.18847860514563222,-3.4125854104822118,-5.1845370721257105,-0.013485129206933906,0.5714558983405558,1.9581087822006493,0.0,0.5714558983405558
45,0.09,-0.3692337245080198,0.05988182033819733,0.3645910713061897,1.2350607051679898,0.9444263383551332,1.6373095378451867,0.9711239400283367,0.14674419570029804,0.002622604201293156,0.18808922371926462,-3.458691378686689,-5.287080425700543,-0.014275731165591509,0.574385143702796,1.9515397826995324,0.0,0.574385143702796
46,0.092,-0.3679979409597382,0.06082402840543492,0.3662259383354443,1.2357835482815844,0.9422080672375888,1.6348670292546355,0.971384512069517,0.14554879941016846,-0.0003226620934836225,0.1876900972105296,-3.504089013209085,-5.389269927628967,-0.015092862913993869,0.577310452767863,1.9449955157693566,0.0,0.5773104527678631
47,0.094,-0.36676148459765723,0.061764026903848454,0.3678583734419359,1.2364563620809839,0.9399984984135342,1.632435106491579,0.9716381912040865,0.14433972492179803,-0.003321518427756098,0.1872811702186972,-3.5487793358235846,-5.491106317877545,-0.015936720981395713,0.580238720180096,1.9384699655408069,0.0,0.5802387201800961
48,0.096,-0.36552440637022177,0.06270182461188688,0.3694883871038261,1.2370782274354535,0.9377977080384299,1.6300136618902057,0.9718843993138325,0.1431172187250539,-0.006373696877069959,0.18686238803706623,-3.5927623444880576,-5.592590049698047,-0.0168074904079516,0.5831762257701454,1.9319577099135596,0.0,0.5831762257701454
49,0.098,-0.3642867581441766,0.06363743038313552,0.37111598968837817,1.2376482260451729,0.9356057712486362,1.6276025845520623,0.972122553274842,0.1418815283312551,-0.009478926391862397,0.18643369675905413,-3.636037113337601,-5.6937213196434975,-0.01770534453437479,0.5861286624250095,1.9254538943373443,0.0,0.5861286624250094
50,0.1,-0.3630485927038969,0.0645708531456263,0.3727411914470117,1.2381654402797273,0.9334227624907767,1.6252017586335006,0.9723520650716083,0.1406329027048217,-0.012636932506375806,0.18599504338724787,-3.678601888358841,-5.794500096330278,-0.018630444795613467,0.5891011616397461,1.918954207869111,0.0,0.5891011616397461
51,0.102,-0.36180996375083696,0.06550210190145188,0.3743640025087041,1.238628953059953,0.9312487558255831,1.6228110616924074,0.9725723419229544,0.13937159265233995,-0.015847437070916397,0.1855463759450272,-3.7204541791072363,-5.894926148055527,-0.01958294052064189,0.5920983169536558,1.9124548613106709,0.0,0.5920983169536558
52,0.104,-0.3605709259030538,0.0664311857266594,0.37598443287179456,1.2390378477831852,0.9290838252075294,1.620430363090452,0.9727827864190497,0.1380978511705339,-0.019110158006677157,0.1850876435903559,-3.7615908467963264,-5.994999069369089,-0.020562968740372903,0.5951242054664199,1.905952567237346,0.0,0.5951242054664199
53,0.106,-0.3593315346947618,0.06735811377140086,0.37760249239424215,1.2393912082919643,0.9269280447414507,1.6180595224475753,0.9729827966688062,0.13681193375449902,-0.02242480908241164,0.18461879673132137,-3.8020081890571724,-6.094718306690071,-0.021570654005614177,0.5981824076148818,1.8994445217438112,0.0,0.598182407614882
54,0.108,-0.35809184657587556,0.0682828952603181,0.37921819078238805,1.2396881188862625,0.9247814889172381,1.615698388145925,0.9731717664569387,0.13551409866743352,-0.025791099712303978,0.18413978714298798,-3.841702021636459,-6.194083183049074,-0.022606108216912946,0.6012760253851988,1.8929283877373475,0.0,0.6012760253851988
55,0.11,-0.35685193864469467,0.06920557116555168,0.3808314242521542,1.2399079311808945,0.9226759052335799,1.613233469766159,0.9733490120476216,0.13420523994761524,-0.029204869352931435,0.183651109233243,-3.877964783172882,-6.285659592734625,-0.02366943046806063,0.5573428993393965,1.8393374798326003,0.0,0.6514724989124355
56,0.112,-0.35561188865917404,0.07012618469208949,0.38244208022386744,1.2400499855206095,0.9206135265378204,1.6106559717132316,0.9735138962757505,0.13288632876942325,-0.03266164720368347,0.18315330787658357,-3.9105461608792735,-6.368862688732594,-0.024758658697651557,0.5100339724628431,1.7819354137996166,0.0,0.7055975821253653
57,0.114,-0.3543717729935943,0.07104477820243793,0.38405004830145717,1.2401156655797279,0.9185935103484448,1.6079680775897451,0.9736658406700636,0.13155835244459058,-0.036157028499673075,0.1826469268955746,-3.9394586082373118,-6.443830041770224,-0.02587157741892944,0.4639215851830598,1.7253000605197424,0.0,0.7590809911647568
58,0.116,-0.3531316665845634,0.07196139321785776,0.3856552202694297,1.2401064090308644,0.9166150154198266,1.6051719679725773,0.9738043264072895,0.13022231219049155,-0.03968667809101666,0.18213250907047773,-3.9647199662925594,-6.510704401354837,-0.027005921314384708,0.419007495937731,1.6694788940447811,0.0,0.8118741720307034
59,0.118,-0.35189164298687076,0.07287606919311726,0.38725749494757794,1.2400235976926692,0.9146759752595052,1.6022746781481991,0.9739288917354567,0.12887924275910087,-0.04324634750586642,0.18161059455931525,-3.9863149747079367,-6.56966856805881,-0.028159386754302324,0.375959753289814,1.6151852549902648,0.0,0.8645982896144323
60,0.12,-0.3506517744440668,0.07378884349323345,0.3888567783320395,1.2398685428039202,0.9127743001161824,1.599283384461554,0.9740391322796041,0.12753020898222028,-0.04683187978923747,0.18108172083441768,-4.0042363806434125,-6.620912518798872,-0.029329638053382203,0.3347763293116728,1.5625173195619733,0.0,0.917213638132791
61,0.122,-0.34941213176503383,0.07469975277473295,0.3904529781128172,1.2396426790330062,0.9109092814994995,1.5961997807777055,0.9741347048135552,0.1261762770389832,-0.050439198327720015,0.18054642411980035,-4.018529101777039,-6.664592325458374,-0.030514319493179773,0.2946805550957172,1.5107976146485884,0.0,0.9689105026912397
62,0.124,-0.34817278428915244,0.07560883298123923,0.39204600368829096,1.239347475881366,0.9090802065062745,1.5930255754737388,0.9742153269233642,0.12481851262327762,-0.05406430956922701,0.18000523915963793,-4.02924195043499,-6.70086776569965,-0.031711072974061234,0.2556732324014388,1.4600609640466498,0.0,1.0196545117110145
63,0.126,-0.3469337998571231,0.07651611933933854,0.3936357661789168,1.2389844320293717,0.9072863580993037,1.589762490625884,0.9742807764175714,0.1234579790870068,-0.057703305604676174,0.17945869893995148,-4.0364275649794195,-6.729902076033459,-0.032917548038734416,0.21775343070725217,1.4103406831889123,0.0,1.0694126968199087
64,0.128,-0.3456952447871353,0.07742164635476673,0.39522217843999974,1.2385550699877568,0.9055270154281899,1.5864122610829026,0.9743308904978307,0.1220957355665464,-0.061352366605990284,0.17890733436618203,-4.040142334146397,-6.751861704740197,-0.03413141146004776,0.1809185496156276,1.3616685473079364,0.0,1.1181535262701254
65,0.13,-0.34445718385608265,0.07832544780895437,0.3968051550734427,1.2380609310526418,0.9038014541876347,1.5829766334429842,0.9743655647038819,0.12073283510004877,-0.06500776311510578,0.17835167389952,-4.04044631367513,-6.766916064711858,-0.03535035636937428,0.14516438753151029,1.3140747572112117,0.0,1.1658469410398968
66,0.132,-0.3432196802855221,0.07922755675596303,0.39838461243839435,1.2375035705605901,0.902108947008669,1.5794573649516064,0.9743847516471873,0.11937032274348071,-0.06866585817904142,0.17779224315504566,-4.037403134647414,-6.775237286314179,-0.03657211090421351,0.11048521620433749,1.2675879031440698,0.0,1.2124643931162
67,0.134,-0.34198279573208346,0.08012800551984144,0.3999604686607321,1.2368845534386188,0.9004487638783983,1.5758562223377397,0.9743884595478398,0.11800923369345477,-0.07232310932649016,0.1772295644649068,-4.031079903041264,-6.776999970399769,-0.03779444635602311,0.0768738606717434,1.2222349272525403,0.0,1.2579788854218508
68,0.136,-0.3407465902820408,0.0810268256924254,0.4015326436413376,1.2362054500426753,0.8988201725839721,1.5721749806054988,0.9743767505895737,0.1166505914250275,-0.07597607038185572,0.17666415640991562,-4.021547090092545,-6.772380941634629,-0.039015184801731856,0.044321784105024076,1.178041085181444,0.0,1.302365012828914
69,0.138,-0.33951112244976395,0.08192404813160208,0.4031010590631354,1.2354678322768213,0.8972224391766671,1.5684154217978084,0.9743497391078711,0.11529540585268838,-0.0796213931131535,0.17609653332308609,-4.00887841315372,-6.761559002331799,-0.04023220620488053,0.012819177009875338,1.13502990736525,0.0,1.3455990036798442
70,0.14,-0.33827645299994885,0.08281969487528752,0.40466568172996426,1.2346694498151074,0.8956467436854489,1.5646226668288234,0.97430749368596,0.11394524693503168,-0.08325619199470229,0.17552719146286047,-3.992137341382833,-6.745643624163033,-0.04144345497488376,0.0,1.0932231605958138,0.0,1.3876587612127678
71,0.142,-0.3370426443762166,0.08371378186870311,0.40622650914817027,1.2338086237322514,0.8940869934155938,1.5608274182060033,0.9742500642914037,0.11260202162619762,-0.08687796434611678,0.17495661252140468,-3.970798965525007,-6.725504069439361,-0.04264680627061483,0.0,1.0532718080376307,0.0,1.4278930987551006
72,0.144,-0.3358097579864139,0.08460632477991736,0.4077835380678056,1.232886389802759,0.8925429112142583,1.5570289196353162,0.9741775482061644,0.1112675352978675,-0.09048435242359898,0.17438526923523973,-3.9451229737654403,-6.701379021535528,-0.043840151878332,0.0,1.015596754003766,0.0,1.4658809407735278
73,0.146,-0.33457785418429764,0.08549733898106934,0.4093367645219511,1.2319038021162132,0.8910142011519725,1.553226454145511,0.9740900863928698,0.10994349373956988,-0.09407314001966394,0.17381362461645594,-3.915362732623097,-6.67350138911894,-0.045021527918895896,0.0,0.9801431130012449,0.0,1.5016769227067184
74,0.148,-0.3333469922537962,0.08638683953045162,0.4108861838664284,1.230861930501447,0.8895005493822802,1.5494193444772584,0.9739878599131091,0.10863150514613923,-0.09764224907971829,0.17324213121011098,-3.881765388223181,-6.6420983953509385,-0.04618911456260421,0.0,0.9468568270899634,0.0,1.5353347800939807
75,0.15,-0.3321172303958389,0.08727484115552113,0.4124317908196822,1.2297618579572986,0.8880016250695157,1.5456069532537666,0.9738710864108434,0.10733308210205873,-0.1011897363260214,0.17267123038221363,-3.844571946584063,-6.607391647841455,-0.047341234979801576,0.0,0.9156844854254363,0.0,1.566907535336627
76,0.152,-0.33088862571773514,0.08816135823689718,0.41397357950262825,1.228604678103782,0.8865170813760519,1.5417886829460803,0.9737400166728705,0.10604964357125303,-0.10471378988093805,0.17210135164228,-3.8040173349517366,-6.569597191259238,-0.048476353599099825,0.0,0.886573161664818,0.0,1.5964476664031357
77,0.154,-0.32966123422506843,0.08904640479339768,0.4155115434782746,1.2273914926666818,0.8850465565005028,1.5379639756463708,0.9735949312771703,0.10478251689975362,-0.10821272588273156,0.17153291200403573,-3.760330446227444,-6.528925544507535,-0.04959307374140347,0.0,0.8594702693197627,0.0,1.624007257386872
78,0.156,-0.32843511081606075,0.08992999446815622,0.41704567579093726,1.2261234090076862,0.8835896747585433,1.5341323126626187,0.973436137338879,0.10353293983754576,-0.11168498508844248,0.17096631538742788,-3.713734168532342,-6.485581724369633,-0.050690134694612705,0.0,0.8343234350162618,0.0,1.6496381309500372
79,0.158,-0.3272103092783495,0.09081214051585444,0.4185759690048854,1.2248015377112482,0.8821460476982149,1.5302932139481749,0.9732639653625809,0.10230206258482384,-0.11512912945964045,0.17040195206470432,-3.664445401935448,-6.43976525750875,-0.05176640829080282,0.0,0.8110803894848408,0.0,1.6733919628255594
80,0.16,-0.32598688228811107,0.09169285579109626,0.42010241524226516,1.2234269902384072,0.8807152752418242,1.5264462373797276,0.9730787662085855,0.10109094986684003,-0.11854383872802436,0.1698401981529168,-3.612675064341461,-6.391670182675938,-0.052820895044803785,0.0,0.7896888760010375,0.0,1.6953203786531552
81,0.162,-0.32476488141145426,0.09257215273794307,0.42162500622016236,1.2220008766568264,0.879296946846807,1.5225909778972202,0.9728809081798403,0.09990058304052853,-0.12192790693896978,0.16928141515480752,-3.558628088491632,-6.341485044936326,-0.05385271991037642,0.0,0.770096575877455,0.0,1.715475033545335
82,0.164,-0.32354435710799895,0.0934500433806213,0.4231437332866816,1.2205243034553135,0.8778906426782246,1.5187270665192134,0.9726707742351597,0.09873186223513368,-0.12528023897218055,0.16872594954965112,-3.5025034119757983,-6.28939288367014,-0.05486112770755907,0.0,0.7522510505083257,0.0,1.7339076748802702
83,0.166,-0.32232535873654883,0.09432653931540717,0.4246585874559287,1.2189983714500978,0.8764959347858754,1.5148541692471,0.9724487593334861,0.09758560852816314,-0.12859984703958982,0.1681741324352422,-3.4444939620880652,-6.235571216041545,-0.05584547827221021,0.0,0.7360996993768594,0.0,1.7506701889097895
84,0.168,-0.32110793456275966,0.09520165170368652,0.4261695594418001,1.2174241737891545,0.8751123882793512,1.5109719858714161,0.9722152679129733,0.0964625661571347,-0.13188584716157017,0.1676262792218494,-3.384786637281882,-6.180192017554959,-0.056805241376265005,0.0,0.7215897333399489,0.0,1.7658146318670793
85,0.17,-0.31989213176869974,0.09607539126618125,0.4276766396904934,1.2158027940598923,0.873739562494728,1.5070802486932773,0.9719707115077842,0.09536340476678651,-0.1351374556233528,0.16708268937859652,-3.3235622868950463,-6.12342170123747,-0.05773999146473961,0.0,0.7086681624321608,0.0,1.7793932463318687
86,0.172,-0.31867799646419515,0.09694776827832823,0.4291798184116671,1.214135304504567,0.8723770121469683,1.5031787211736904,0.9717155065046221,0.09428872169068059,-0.13835398541431837,0.1665436462323863,-3.2609956907209376,-6.065421096896937,-0.058649402253035186,0.0,0.6972817973536711,0.0,1.7914584636886661
87,0.174,-0.3174655736998483,0.09781879256679074,0.43067908560819024,1.2124227643468592,0.8710242884625116,1.4992671965231439,0.9714500720401843,0.09323904426544771,-0.14153484265350683,0.16600941681914994,-3.197255539900829,-6.006345431809869,-0.05953324122560585,0.0,0.6873772637450132,0.0,1.8020628935758962
