step,time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,quat_w,quat_x,quat_y,quat_z,ang_vel_x,ang_vel_y,ang_vel_z,motor_0,motor_1,motor_2,motor_3
54,0.108,0.19822731129922394,0.31290741063975286,0.06196197067677625,1.5920763619963079,0.48727547665160303,0.7615889655865391,0.9918674952479185,0.038424354708090545,-0.11396489883241362,0.04164664056085575,-0.0012758898114639825,-4.658053301014347,6.426735929359952e-06,0.08749337677871627,1.653499747811201,0.0,1.6490710787810092
55,0.11,0.19981747568456973,0.31339397042561484,0.06272194437314783,1.5901643853457843,0.48655978586198667,0.7599736963715887,0.9915992290075801,0.03852306064180991,-0.11627527874608226,0.0415572181802508,0.0036011833310575277,-4.659425096478604,6.161163598927874e-06,0.056668913132153165,1.6372835411101772,0.0,1.6655348411709379
56,0.112,0.20140569895284696,0.31387981762107753,0.06348021956912628,1.5882232682772275,0.48584719546266386,0.7582751959784383,0.9913255974015138,0.03862397857206037,-0.11858398646158388,0.041467895662498123,0.008563603512076287,-4.657532664121161,6.9109579962630224e-06,0.02641103052654037,1.6215854256765116,0.0,1.6815807190159502
57,0.114,0.20299195101909984,0.3143649549783761,0.06423672260035236,1.586252066252876,0.48513735729852564,0.7565030312260809,0.9910467853970822,0.03872717061824095,-0.12088951228801045,0.041378753349787474,0.013779193409848796,-4.652627384392387,8.693243042451217e-06,0.0,1.6063990049196888,0.0,1.697213533240845
58,0.116,0.20457619001243665,0.3148493834089307,0.06499144487597425,1.5842389933368224,0.48442843055460455,0.7547222756218924,0.9907628744381116,0.03883344952980313,-0.12319103581296531,0.04128993252689834,0.02070154177978435,-4.646157811696556,1.1557993423791039e-05,0.0,1.5918084173178697,0.0,1.7123412953376311
59,0.118,0.20615837450793129,0.31533310344211446,0.06574437771280935,1.582184495494625,0.483720033183756,0.7529328368350965,0.9904739472980875,0.03894355748123334,-0.12548780784522243,0.041201567162572436,0.02918307608964823,-4.638259309996298,1.5855943552404557e-05,0.0,1.5785227353150297,0.0,1.7262043285757769
60,0.12,0.20773846351882966,0.31581611523027253,0.06649551234266154,1.5800890108983692,0.48301178815806417,0.7511346298521934,0.9901800875681784,0.03905816974286112,-0.12777914668745732,0.04111378396156114,0.03908389450873276,-4.629060205142397,2.1904487173896153e-05,0.0,1.566475077310457,0.0,1.738869294865359
61,0.122,0.2093164164883549,0.3162984185540918,0.06724483991931686,1.577952969525224,0.48230332381925806,0.7493275766553105,0.9898813791777692,0.03917789820149799,-0.13006443455993516,0.041026702429455844,0.05027145054869684,-4.618682074103685,2.998902848690672e-05,0.0,1.5556013030445075,0.0,1.750400109816169
62,0.124,0.21089219328114533,0.3167800128283012,0.0679923515251985,1.5757767927904451,0.4815942742094307,0.7475116058816422,0.9895779059483162,0.03930329473795487,-0.1323431141684939,0.04094043494971983,0.06262025246884882,-4.607240020685109,4.0364413108262e-05,0.0,1.5458398865510277,0.0,1.7608580723502145
63,0.126,0.21246575417435973,0.3172608971076824,0.06873803817766774,1.573560893214392,0.48088427938118705,0.7456866524692422,0.9892697511809075,0.03943485446790925,-0.13461468541067906,0.04085508687231609,0.07601157627998296,-4.594842938799561,5.325641521492255e-05,0.0,1.5371317991696127,0.0,1.7703019841104854
64,0.128,0.2140370598484827,0.31774107009336894,0.06948189083496155,1.5713056741229692,0.4801729856865333,0.7438526572938056,0.9889569972775486,0.039573018852069,-0.1368787022143601,0.04077075661330514,0.0903331912801162,-4.581593764268256,6.886326032162494e-05,0.0,1.5294204017522977,0.0,1.778788259526231
65,0.13,0.2156060713778635,0.3182205301394129,0.07022390040176207,1.5690115293807922,0.4794600460439938,0.7420095668005193,0.9886397253958749,0.03971817868110289,-0.1391347695035861,0.04068753576476895,0.1054790971490252,-4.56758971603894,8.735716595027399e-05,0.0,1.5226513452497676,0.0,1.7863710273467581
66,0.132,0.21717275022101976,0.3186992752595965,0.07096405773439661,1.5666788431562522,0.47874512018360976,0.7401573326345426,0.9883180151367269,0.03987067694037704,-0.14138254028682518,0.04060550921440337,0.12134927171773502,-4.552922527629543,0.00010888588494910371,0.0,1.5167724789004744,0.0,1.7931022244192283
67,0.134,0.2187370582107373,0.31917730313446613,0.07170235364566983,1.5643079897175558,0.4780278748696288,0.7382959112732169,0.9879919442638005,0.04003081155914835,-0.14362171286307987,0.04052475527411007,0.13784942861200986,-4.53767866952911,0.0001335742384553623,0.0,1.511733765302126,0.0,1.7990316824314365
68,0.136,0.22029895754399603,0.31965461111856697,0.07243877890933251,1.5618993332587277,0.47730798410083564,0.7364252636626794,0.9876615884543943,0.04019883804851689,-0.14585202814168316,0.04044534581691156,0.15489078404727508,-4.5219395632161445,0.00016152562749134869,0.0,1.5074872016849132,0.0,1.8042072083018772
69,0.138,0.22185841077175053,0.3201311962478556,0.07317332426419368,1.5594532277544877,0.4765851292886111,0.7345453548611723,0.9873270210801269,0.0403749720321276,-0.14807326707185722,0.04036734642150794,0.1723898321251939,-4.5057817873879715,0.00019282351396457105,0.0,1.5039867467551953,0.0,1.808674658851512
70,0.14,0.22341538078859338,0.3206070552472685,0.07390598041788467,1.5569700168428473,0.47585899941292503,0.7326561536909904,0.9869883130163711,0.04055939167333367,-0.150285248178366,0.04029081652379279,0.1902681280499688,-4.48927727693266,0.00022753286342878001,0.0,1.5011882525215163,0.0,1.8124780103487188
71,0.142,0.2249698308223276,0.3210821845384251,0.07463673805028535,1.5544500337342186,0.4751292911565831,0.7307576324006911,0.9866455324790577,0.04075224000228747,-0.15248782519981174,0.040215809574646905,0.20845207874508928,-4.472493515117811,0.00026570154337300894,0.0,1.4990494005608985,0.0,1.8156594234746013
72,0.144,0.2265217244234734,0.3215565802474432,0.07536558781662427,1.5518936011457864,0.47439570901814404,0.7288497663389126,0.9862987448874305,0.0409536271462072,-0.15468088482631964,0.04014237320333293,0.22687274040904798,-4.4554937194176585,0.0003073616720562722,0.0,1.4975296422254163,0.0,1.8182593042133985
73,0.146,0.22807102545473326,0.3220302382128472,0.07609252035026515,1.54930103125986,0.47365796540401806,0.7269325336408774,0.9859480127512811,0.0411636324658759,-0.156864344533525,0.04007054938582116,0.24546562260182264,-4.438337021351284,0.00035253091401361993,0.0,1.4965901423290195,0.0,1.8203163611340136
74,0.148,0.22961769808043817,0.32250315399354756,0.07681752626519359,1.5466726257049017,0.4729157807003328,0.7250059149284362,0.9855933955811644,0.04138230660126197,-0.15903815050992723,0.04000037461738644,0.26417049850195307,-4.421078640660818,0.00040121371933538356,0.0,1.4961937259002358,0.0,1.8218676594830772
75,0.15,0.23116170675599607,0.3229753228768728,0.07754059615821787,1.544008675557911,0.47216888332522655,0.7230698930242918,0.9852349498200759,0.041609673429004165,-0.161202275674805,0.03993188008882844,0.28293122101870105,-4.40377005411775,0.0004534025046799853,0.0,1.4963048276158637,0.0,1.8229486724807502
76,0.152,0.23270301621736292,0.3234467398866351,0.07826172061089873,1.5413094613668414,0.4714170097622863,0.7211244526808576,0.9848727287950741,0.04184573193437751,-0.16335671778399968,0.03986509186568186,0.3016955444829625,-4.386459159209664,0.0005090787747325327,0.0,1.496889443578616,0.0,1.8235933301630023
77,0.154,0.23424158771247938,0.32391739817623766,0.07898089974182097,1.5385714951164664,0.4706582896025846,0.7191791309222479,0.9845068057358164,0.04209033648600228,-0.16550139499163755,0.03980001620824634,0.320176997553251,-4.36897230389634,0.0005682141834753473,0.0,1.4979150851266376,0.0041433113196425175,1.8238340660890886
78,0.156,0.23577735112213066,0.32438727723449134,0.07969821266616725,1.5357634096512867,0.4698790582536952,0.7173129243462735,0.9841374459576704,0.04234231990252754,-0.16763538871533448,0.03973653054110389,0.3363720959020205,-4.349527409226376,0.0006307219565497865,0.0,1.4992141446871257,0.042654383727324774,1.8238306906805088
79,0.158,0.23731023706040208,0.32485635720672484,0.08041373415870681,1.5328859382714222,0.4690799722334901,0.7155214925395599,0.9837649200906159,0.04260061097987409,-0.16975777472774728,0.0396745241021077,0.3504738763514048,-4.328117712118904,0.0006960992038092678,0.0,1.4996228019417823,0.07955009845480454,1.824682484672702
80,0.16,0.23884017690831913,0.32532461886676006,0.08112753484129331,1.5299398479170452,0.4682616600352146,0.7138006825865055,0.9833895037647934,0.042864227529074816,-0.1718676264617526,0.03961389728330988,0.362661163984751,-4.304742473819576,0.0007638819720726921,0.0,1.499232331245838,0.11489694415323859,1.8262997901565188
81,0.162,0.24036710284722845,0.325792043591561,0.08183968135926983,1.5269259389093097,0.4674247248009584,0.7121465179765214,0.9830114772558711,0.043132269915995,-0.17396401805931958,0.03955456099845561,0.37309959945801147,-4.2794065287509735,0.000833642988489962,0.0,1.4981273128488555,0.14875674591631105,1.8285994801431078
82,0.164,0.24189094789186613,0.32625861333825856,0.08255023654763641,1.5238450446376774,0.46656974669756945,0.710555188366567,0.9826311250962727,0.04340391506627968,-0.1760460271810888,0.03949643607603161,0.38194259130201536,-4.252119863044712,0.0009049895236684987,0.0,1.4963861053197796,0.18118703696158267,1.8315044958477773
83,0.166,0.24341164592305417,0.32672431062328455,0.08325925958777441,1.520698031188046,0.46569728502600566,0.7090230401380105,0.982248735657616,0.04367841090141106,-0.1781127375924879,0.03943945267688535,0.38933219842794203,-4.222897220704556,0.0009775613635147767,0.0,1.494081285285602,0.21224140436066796,1.834943416236796
84,0.168,0.24492913171996178,0.32718911850337634,0.08396680615546422,1.5174857969075972,0.464807880091795,0.7075465676897973,0.9818646007091348,0.0439550711741443,-0.1801632415411145,0.03938354973546114,0.3953999477313189,-4.191757735483904,0.001051028880632982,0.0,1.4912800565168187,0.24196981031112164,1.8388500578226488
85,0.17,0.24644334099186538,0.3276530205582377,0.08467292856087709,1.5142092719035998,0.4639020548613476,0.7061224054128787,0.9814790149563494,0.04423327067383137,-0.18219664193909407,0.03932867442372927,0.40026759138866935,-4.158724586686899,0.0011250911976666625,0.0,1.4880446302852026,0.2704188903807798,1.8431631028015056
86,0.172,0.24795421040933993,0.32811600087466397,0.08537767588117094,1.5108694174745516,0.4629803164262852,0.7047473202938471,0.9810922755638186,0.044512440774245834,-0.1842120543631729,0.039274781636915765,0.404047808152392,-4.123824677222141,0.00119947443622644,0.0,1.4844325788340396,0.2976322301038483,1.8478257537126255
87,0.174,0.24946167763481297,0.32857804403195967,0.0860810940862696,1.5074672254730468,0.46204315729568135,0.7034182050986592,0.9807046816654384,0.04479206529849334,-0.186208608884422,0.03922183350017173,0.40684485267676257,-4.087088332350078,0.0012739300460691142,0.0,1.4804971636947597,0.3236506212415531,1.852785412904856
88,0.176,0.2509656813524136,0.32903913508849375,0.08678322615835984,1.5040037176006167,0.46109105653409316,0.7021320720902394,0.9803165338654231,0.045071676677438284,-0.18818545173861148,0.03916979889535349,0.4087551566479056,-4.04854901767138,0.0013482332100235017,0.0,1.4762876405004683,0.34851229896539637,1.8579933851792725
